date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-31,2.53,2.63,2.55,2.49,526523.06,-0.02,-0.78,2.746,2.519,2.358,750292.54,494513.59,299640.36
2018-07-30,2.62,2.74,2.57,2.53,789190.69,-0.2,-7.22,2.742,2.486,2.343,754237.57,451230.19,277859.71
2018-07-27,3.15,3.19,2.77,2.75,1499573.38,-0.29,-9.48,2.69,2.449,2.324,660563.43,380482.32,246353.1
2018-07-26,3.06,3.06,3.06,3.06,331685.69,0.28,10.07,2.582,2.394,2.298,376739.76,239258.18,178932.57
2018-07-25,2.6,2.78,2.78,2.6,604489.88,0.25,9.88,2.408,2.31,2.255,337122.42,222877.69,173487.23
2018-07-24,2.3,2.53,2.53,2.28,546248.19,0.23,10.0,2.292,2.247,2.227,238734.65,174502.86,153229.24
2018-07-23,2.22,2.36,2.31,2.21,320820.03,0.09,4.05,2.23,2.214,2.211,148222.81,129334.54,138373.99
2018-07-20,2.2,2.23,2.23,2.17,80455.01,0.03,1.36,2.208,2.204,2.203,100401.2,106312.11,127215.29
2018-07-19,2.21,2.24,2.19,2.17,133599.0,-0.01,-0.46,2.206,2.199,2.201,101776.6,111203.46,130870.19
2018-07-18,2.21,2.24,2.2,2.2,112551.0,-0.02,-0.9,2.212,2.197,2.199,108632.96,106340.53,140012.53
2018-07-17,2.2,2.23,2.22,2.18,93689.0,0.02,0.91,2.202,2.197,2.2,110271.07,104767.13,151095.28
2018-07-16,2.22,2.22,2.2,2.17,81712.01,-0.02,-0.9,2.198,2.199,2.202,110446.28,104489.24,160863.96
2018-07-13,2.21,2.23,2.22,2.2,87332.0,0.0,0.0,2.2,2.198,2.213,112223.01,112223.88,172436.89
2018-07-12,2.14,2.22,2.22,2.14,167880.8,0.07,3.26,2.192,2.201,2.222,120630.32,118606.95,178204.36
2018-07-11,2.19,2.19,2.15,2.12,120741.52,-0.06,-2.71,2.182,2.2,2.233,104048.09,124096.77,181547.71
2018-07-10,2.22,2.23,2.2,2.19,94565.05,-0.01,-0.45,2.192,2.207,2.249,99263.19,131955.62,182056.6
2018-07-09,2.18,2.22,2.21,2.18,90595.7,0.03,1.38,2.2,2.207,2.262,98532.2,147413.44,183236.25
2018-07-06,2.16,2.22,2.18,2.11,129368.51,0.02,0.93,2.196,2.202,2.277,112224.74,148118.46,188479.48
2018-07-05,2.2,2.21,2.17,2.15,84969.68,-0.03,-1.36,2.21,2.202,2.295,116583.59,150536.91,190170.8
2018-07-04,2.23,2.24,2.2,2.18,96817.0,-0.04,-1.79,2.218,2.201,2.317,144145.45,173684.53,193539.52
2018-07-03,2.19,2.24,2.24,2.18,90910.11,0.05,2.28,2.222,2.202,2.34,164648.05,197423.43,192874.92
2018-07-02,2.25,2.26,2.19,2.18,159058.42,-0.06,-2.67,2.214,2.204,2.36,196294.68,217238.68,191888.92
2018-06-29,2.21,2.26,2.25,2.19,151162.72,0.04,1.81,2.208,2.228,2.383,184012.18,232649.89,188102.95
2018-06-28,2.21,2.28,2.21,2.19,222778.98,-0.01,-0.45,2.194,2.243,2.405,184490.24,237801.76,184713.55
2018-06-27,2.19,2.24,2.22,2.17,199330.0,0.03,1.37,2.184,2.265,2.426,203223.62,238998.65,181584.03
2018-06-26,2.13,2.27,2.2,2.11,249143.28,0.04,1.85,2.182,2.29,2.455,230198.81,232157.58,178414.83
2018-06-25,2.2,2.22,2.16,2.15,97645.94,-0.02,-0.92,2.194,2.317,2.482,238182.69,219059.05,174707.67
2018-06-22,2.12,2.19,2.18,2.1,153552.98,0.02,0.93,2.248,2.351,2.515,281287.6,228840.49,180130.72
2018-06-21,2.2,2.23,2.16,2.1,316445.88,-0.05,-2.26,2.292,2.388,2.55,291113.29,229804.7,180534.57
2018-06-20,2.25,2.25,2.21,2.16,334205.97,-0.06,-2.64,2.346,2.433,2.589,274773.69,213394.51,172874.23
2018-06-19,2.39,2.42,2.26,2.19,289062.66,-0.17,-7.0,2.398,2.477,2.627,234116.35,188326.41,169709.32
2018-06-15,2.4,2.54,2.43,2.38,313170.5,0.04,1.67,2.44,2.515,2.662,199935.42,166539.15,168338.23
2018-06-14,2.42,2.43,2.4,2.38,202681.44,-0.03,-1.24,2.454,2.538,2.689,176393.39,143556.0,174696.82
2018-06-13,2.46,2.46,2.43,2.4,234747.86,-0.03,-1.22,2.484,2.566,2.722,168496.11,131625.34,202115.45
2018-06-12,2.48,2.48,2.47,2.44,130919.29,0.0,0.0,2.52,2.587,2.766,152015.33,124169.41,196580.01
2018-06-11,2.48,2.5,2.47,2.45,118158.0,-0.02,-0.8,2.556,2.619,2.81,142536.48,124672.09,200016.09
2018-06-08,2.54,2.56,2.5,2.46,195460.36,-0.06,-2.34,2.59,2.646,2.858,133142.88,130356.29,202921.91
2018-06-07,2.6,2.6,2.55,2.54,163195.02,-0.06,-2.3,2.622,2.678,2.911,110718.61,131420.95,199636.73
2018-06-06,2.65,2.65,2.61,2.58,152344.0,-0.04,-1.51,2.648,2.712,2.965,94754.58,131264.45,195595.28
2018-06-05,2.65,2.66,2.65,2.63,83525.0,0.01,0.38,2.654,2.744,3.015,96323.49,132353.95,190790.63
2018-06-04,2.66,2.67,2.64,2.63,71190.04,-0.01,-0.38,2.682,2.776,3.063,106807.69,151092.22,191100.08
2018-06-01,2.65,2.69,2.66,2.64,83339.01,-0.01,-0.38,2.702,2.809,3.114,127569.69,170137.31,192155.03
2018-05-31,2.66,2.69,2.68,2.64,83374.83,0.04,1.51,2.734,2.839,3.163,152123.28,205837.64,189987.59
2018-05-30,2.74,2.75,2.64,2.63,160188.59,-0.11,-4.0,2.776,2.878,3.211,167774.32,272605.56,191647.29
2018-05-29,2.73,2.8,2.79,2.72,135946.0,0.05,1.82,2.834,2.944,3.261,168384.4,268990.6,191237.93
2018-05-28,2.81,2.82,2.74,2.73,175000.0,-0.08,-2.84,2.87,3.0,3.305,195376.75,275360.1,185772.63
2018-05-25,2.87,2.88,2.82,2.8,206107.0,-0.07,-2.42,2.916,3.069,3.352,212704.94,275487.53,182318.03
2018-05-24,2.93,2.94,2.89,2.88,161630.0,-0.05,-1.7,2.944,3.143,3.395,259552.0,267852.52,184432.18
2018-05-23,2.96,2.97,2.93,2.92,163239.02,-0.04,-1.35,2.98,3.217,3.438,377436.8,259926.12,183601.58
2018-05-22,2.95,2.99,2.97,2.93,270907.75,0.0,0.0,3.054,3.285,3.479,369596.8,249227.31,176696.73
2018-05-21,2.98,2.98,2.97,2.92,261640.94,0.01,0.34,3.13,3.35,3.52,355343.44,231107.94,164870.14
2018-05-18,3.0,3.0,2.96,2.91,440342.31,-0.1,-3.27,3.222,3.418,3.564,338270.12,214172.75,154613.45
2018-05-17,3.28,3.29,3.07,2.97,751054.0,-0.23,-6.97,3.342,3.487,3.608,276153.03,174137.53,135501.43
2018-05-16,3.35,3.36,3.3,3.29,124039.0,-0.05,-1.49,3.454,3.544,3.644,142415.43,110689.02,99918.33
2018-05-15,3.4,3.42,3.35,3.28,199640.94,-0.09,-2.62,3.516,3.578,3.674,128857.83,113485.26,97521.48
2018-05-14,3.5,3.52,3.43,3.39,176274.34,-0.13,-3.65,3.57,3.61,3.702,106872.45,96185.17,90084.14
2018-05-11,3.61,3.62,3.56,3.48,129756.85,-0.06,-1.66,3.614,3.634,3.726,90075.38,89148.54,84116.17
2018-05-10,3.64,3.66,3.63,3.6,82366.01,0.01,0.28,3.632,3.647,3.748,72122.04,101011.85,82785.63
2018-05-09,3.64,3.65,3.61,3.59,56251.0,-0.03,-0.82,3.634,3.659,3.766,78962.62,107277.04,87145.63
2018-05-08,3.64,3.64,3.62,3.59,89714.03,-0.03,-0.82,3.64,3.673,3.777,98112.7,104166.14,97385.08
2018-05-07,3.63,3.66,3.65,3.61,92289.03,0.01,0.28,3.65,3.69,3.781,85497.89,98632.34,97371.73
2018-05-04,3.63,3.65,3.65,3.61,39990.12,0.01,0.28,3.654,3.709,3.797,88221.69,95054.14,100211.61
2018-05-03,3.64,3.65,3.64,3.55,116568.9,0.0,0.0,3.662,3.728,3.813,129901.67,96865.33,105302.16
2018-05-02,3.61,3.66,3.64,3.57,152001.41,-0.03,-0.82,3.684,3.743,3.829,135591.45,89147.64,125120.61
2018-04-27,3.68,3.7,3.67,3.64,26640.01,-0.01,-0.27,3.706,3.769,3.867,110219.59,81557.7,123874.89
2018-04-26,3.7,3.73,3.67,3.62,105908.01,-0.02,-0.54,3.73,3.793,3.91,111766.78,83983.11,127122.19
2018-04-25,3.65,3.7,3.69,3.61,248390.0,-0.06,-1.6,3.764,3.817,3.952,101886.6,79083.81,128038.14
2018-04-24,3.75,3.77,3.75,3.59,145017.84,0.01,0.27,3.794,3.849,3.992,63829.0,64559.41,120334.39
2018-04-23,3.76,3.78,3.75,3.72,25142.07,-0.02,-0.53,3.802,3.872,4.029,42703.83,67014.22,117196.79
2018-04-20,3.78,3.8,3.79,3.74,34376.0,-0.02,-0.53,3.832,3.881,4.068,52895.82,90604.02,126108.17
