date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-31,30.52,31.5,31.3,30.52,22268.0,0.4,1.29,32.468,33.462,32.805,40637.08,59913.56,63060.49
2018-07-30,31.87,31.96,30.9,30.6,30745.0,-1.06,-3.32,33.284,33.745,32.947,53955.2,62779.79,64977.74
2018-07-27,33.01,33.05,31.96,30.31,51598.95,-1.47,-4.4,33.888,34.113,33.084,58988.95,67851.51,66986.04
2018-07-26,34.68,34.68,33.43,33.32,42867.83,-1.32,-3.8,34.396,34.349,33.191,61841.73,77221.46,69213.89
2018-07-25,34.98,35.15,34.75,34.5,55705.63,-0.63,-1.78,34.406,34.337,33.127,67564.2,81928.76,71450.51
2018-07-24,34.2,35.7,35.38,33.24,88858.58,1.46,4.3,34.456,33.89,32.967,79190.04,81203.32,70854.41
2018-07-23,34.36,35.17,33.92,33.4,55913.75,-0.58,-1.68,34.206,33.512,32.796,71604.39,77639.65,69116.6
2018-07-20,34.42,35.48,34.5,33.88,65862.86,1.02,3.05,34.338,33.167,32.659,76714.08,75593.42,69248.96
2018-07-19,34.5,35.56,33.48,33.2,71480.2,-1.52,-4.34,34.302,32.687,32.473,92601.19,74299.56,68382.45
2018-07-18,33.96,36.66,35.0,33.72,113834.8,0.87,2.55,34.268,32.327,32.289,96293.31,72844.97,67764.44
2018-07-17,34.11,34.67,34.13,33.68,50930.33,-0.45,-1.3,33.324,32.147,32.143,83216.6,66207.41,65242.99
2018-07-16,34.0,34.9,34.58,33.71,81462.2,0.26,0.76,32.818,32.148,32.004,83674.9,67175.69,66280.6
2018-07-13,33.66,35.65,34.32,32.66,145298.41,1.01,3.03,31.996,32.055,31.876,74472.77,66120.56,64889.3
2018-07-12,30.1,33.31,33.31,30.1,89940.82,3.03,10.01,31.072,32.033,31.816,55997.93,61206.33,59896.99
2018-07-11,30.6,30.8,30.28,29.2,48451.26,-1.32,-4.18,30.386,31.917,31.843,49396.63,60972.25,58289.55
2018-07-10,30.71,31.85,31.6,30.11,53221.83,1.13,3.71,30.97,32.043,32.06,49198.22,60505.49,59277.05
2018-07-09,29.9,30.65,30.47,29.66,35451.53,0.77,2.59,31.478,32.079,32.241,50676.47,60593.55,59308.1
2018-07-06,29.5,30.94,29.7,28.55,52924.2,-0.18,-0.6,32.114,32.15,32.506,57768.35,62904.49,61619.95
2018-07-05,32.89,33.3,29.88,29.88,56934.33,-3.32,-10.0,32.994,32.259,32.785,66414.73,62465.33,62748.86
2018-07-04,34.08,34.08,33.2,32.42,47459.2,-0.94,-2.75,33.448,32.251,33.111,72547.88,62683.9,64037.83
2018-07-03,33.28,34.34,34.14,32.45,60613.1,0.49,1.46,33.116,32.139,33.301,71812.77,64278.57,66945.14
2018-07-02,33.08,34.68,33.65,33.08,70910.9,-0.45,-1.32,32.68,31.86,33.381,70510.64,65385.5,67607.05
2018-06-29,31.8,35.3,34.1,30.81,96156.1,1.95,6.07,32.186,31.696,33.475,68040.64,63658.05,70153.67
2018-06-28,31.77,33.06,32.15,31.54,87600.09,0.61,1.93,31.524,31.598,33.653,58515.94,58587.65,71336.94
2018-06-27,32.06,32.41,31.54,31.27,43783.66,-0.42,-1.31,31.054,31.769,33.889,52819.92,55606.84,72296.76
2018-06-26,30.5,32.2,31.96,30.01,54102.43,0.78,2.5,31.162,32.076,34.371,56744.36,58048.61,76876.9
2018-06-25,31.01,32.3,31.18,31.0,58560.93,0.39,1.27,31.04,32.402,35.061,60260.37,58022.64,83487.58
2018-06-22,29.0,30.87,30.79,28.51,48532.6,0.99,3.32,31.206,32.862,35.719,59275.45,60335.42,90687.18
2018-06-21,31.78,32.65,29.8,29.7,59120.0,-2.28,-7.11,31.672,33.311,36.344,58659.36,63032.39,97631.77
2018-06-20,31.65,32.58,32.08,31.09,63405.86,0.73,2.33,32.484,33.97,37.072,58393.76,65391.75,105473.56
2018-06-19,30.65,33.49,31.35,29.6,71682.46,-0.66,-2.06,32.99,34.462,37.623,59352.85,69611.72,113766.61
2018-06-15,33.74,33.88,32.01,31.01,53636.33,-1.11,-3.35,33.764,34.902,38.132,55784.91,69828.6,113636.23
2018-06-14,33.67,34.25,33.12,33.0,45452.13,-0.74,-2.19,34.518,35.253,38.419,61395.38,76649.3,119010.5
2018-06-13,34.57,35.4,33.86,33.83,57792.0,-0.75,-2.17,34.95,35.707,38.479,67405.41,84086.23,126755.39
2018-06-12,35.02,35.28,34.61,32.3,68201.33,-0.61,-1.73,35.456,36.009,38.346,72389.75,88986.68,130426.23
2018-06-11,35.02,35.5,35.22,34.42,53842.75,-0.56,-1.56,35.934,36.666,38.033,79870.59,95705.18,130338.54
2018-06-08,35.1,36.48,35.78,34.51,81688.69,0.5,1.42,36.04,37.719,37.561,83872.29,108952.52,128477.2
2018-06-07,36.4,37.1,35.28,35.12,75502.3,-1.11,-3.05,35.988,38.575,37.054,91903.22,121038.94,125695.69
2018-06-06,36.5,36.85,36.39,35.7,82713.69,-0.61,-1.65,36.464,39.377,36.619,100767.05,132231.16,123323.02
2018-06-05,36.0,37.5,37.0,35.51,105605.5,1.25,3.5,36.562,40.174,36.101,105583.61,145555.37,120158.28
2018-06-04,35.63,36.19,35.75,35.06,73851.25,0.23,0.65,37.398,40.783,35.568,111539.78,157921.5,116538.05
2018-06-01,37.11,37.98,35.52,34.03,121843.36,-2.14,-5.68,39.398,41.361,35.058,134032.75,157443.87,113895.69
2018-05-31,37.03,38.8,37.66,36.4,119821.44,0.78,2.12,41.162,41.584,34.529,150174.66,161371.69,108332.18
2018-05-30,37.98,38.99,36.88,36.88,106796.52,-4.1,-10.01,42.29,41.25,33.893,163695.27,169424.54,102972.68
2018-05-29,43.16,44.29,41.18,41.18,135386.34,-4.57,-9.99,43.786,40.682,33.269,185527.13,171865.77,98119.05
2018-05-28,42.17,46.9,45.75,41.2,186316.09,1.41,3.18,44.168,39.4,32.452,204303.21,164971.9,91791.28
2018-05-25,43.77,47.5,44.34,43.73,202552.92,1.04,2.4,43.324,37.403,31.4,180854.99,148001.88,83222.02
2018-05-24,42.4,45.95,43.3,41.1,187424.48,-1.06,-2.39,42.006,35.533,30.468,172568.72,130352.44,73978.77
2018-05-23,41.87,47.4,44.36,41.08,215955.8,1.27,2.95,40.21,33.861,29.556,175153.82,114414.88,65263.9
2018-05-22,41.53,45.22,43.09,40.0,229266.77,1.56,3.76,37.578,32.027,28.564,158204.42,94761.2,55156.32
2018-05-21,41.53,41.53,41.53,40.8,69074.97,3.78,10.01,34.632,30.353,27.665,125640.59,75154.61,44870.23
2018-05-18,32.51,37.75,37.75,30.9,161121.59,3.43,9.99,31.482,28.754,26.925,115148.76,70347.52,42236.19
2018-05-17,31.6,34.32,34.32,30.02,200349.95,3.12,10.0,29.06,27.473,26.378,88136.16,55292.66,35207.4
2018-05-16,29.1,31.2,31.2,28.8,131208.83,2.84,10.01,27.512,26.536,25.978,53675.93,36520.81,26206.5
2018-05-15,25.9,28.36,28.36,25.72,66447.63,2.58,10.01,26.476,25.856,25.771,31317.97,24372.33,20584.51
2018-05-14,25.57,26.09,25.78,25.25,16615.82,0.14,0.55,26.074,25.504,25.712,24668.62,18610.67,18595.61
2018-05-11,26.42,26.8,25.64,25.46,26058.57,-0.94,-3.54,26.026,25.396,25.817,25546.27,18442.16,19676.08
