date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-31,6.65,6.7,6.54,6.49,155675.19,-0.17,-2.53,6.484,6.318,6.155,168772.82,147431.29,107697.63
2018-07-30,6.31,6.9,6.71,6.29,317327.06,0.37,5.84,6.476,6.272,6.135,192855.31,139748.93,104423.06
2018-07-27,6.4,6.57,6.33,6.33,124857.95,-0.11,-1.71,6.392,6.203,6.098,169231.53,112064.43,91842.3
2018-07-26,6.41,6.48,6.43,6.36,107662.02,0.02,0.31,6.33,6.171,6.087,155763.6,105154.67,88608.27
2018-07-25,6.4,6.47,6.41,6.35,138341.88,-0.09,-1.39,6.234,6.132,6.062,143214.88,101813.76,86887.09
2018-07-24,6.28,6.7,6.5,6.23,276087.62,0.22,3.5,6.152,6.081,6.048,126089.75,96418.63,87874.09
2018-07-23,6.0,6.34,6.29,5.96,199208.19,0.27,4.49,6.068,6.037,6.021,86642.55,74944.87,77047.0
2018-07-20,5.94,6.03,6.02,5.9,57518.29,0.08,1.35,6.014,6.007,6.001,54897.32,60299.68,70699.75
2018-07-19,6.01,6.04,5.95,5.91,44918.42,-0.05,-0.83,6.012,5.992,5.993,54545.73,63194.31,70949.03
2018-07-18,6.04,6.09,6.0,6.0,52716.23,-0.08,-1.32,6.03,5.984,5.984,60412.65,66209.67,73362.49
2018-07-17,5.99,6.15,6.08,5.97,78851.63,0.06,1.0,6.01,5.991,5.98,66747.51,67963.98,75633.91
2018-07-16,6.01,6.05,6.02,5.96,40482.05,0.02,0.33,6.006,5.997,5.964,63247.2,69097.19,81070.46
2018-07-13,6.02,6.06,6.01,5.99,55760.34,-0.03,-0.5,6.0,5.993,5.984,65702.03,71620.18,86109.2
2018-07-12,5.86,6.06,6.04,5.86,74252.98,0.13,2.2,5.972,6.003,6.019,71842.89,72061.88,86197.72
2018-07-11,6.0,6.01,5.9,5.81,84390.55,-0.16,-2.64,5.938,5.991,6.057,72006.7,71960.42,87287.24
2018-07-10,5.97,6.15,6.06,5.95,61350.06,0.06,1.0,5.972,6.015,6.112,69180.45,79329.55,89132.84
2018-07-09,5.92,6.0,5.99,5.86,52756.21,0.13,2.22,5.988,6.005,6.16,74947.17,79149.12,104017.98
2018-07-06,5.88,5.97,5.87,5.65,86464.67,-0.01,-0.17,5.986,5.994,6.251,77538.33,81099.82,109616.61
2018-07-05,6.07,6.2,5.87,5.86,75072.0,-0.2,-3.29,6.034,5.993,6.359,72280.87,78703.75,111714.15
2018-07-04,6.1,6.27,6.07,6.03,70259.31,-0.07,-1.14,6.044,5.983,6.472,71914.15,80515.31,114265.24
2018-07-03,5.97,6.26,6.14,5.97,90183.68,0.16,2.68,6.058,5.968,6.576,89478.65,83303.83,119231.55
2018-07-02,6.1,6.17,5.98,5.92,65712.0,-0.13,-2.13,6.022,5.931,6.678,83351.06,93043.74,124724.46
2018-06-29,5.94,6.13,6.11,5.93,60177.34,0.18,3.04,6.002,5.974,6.794,84661.31,100598.22,131369.37
2018-06-28,6.1,6.15,5.92,5.92,73238.41,-0.21,-3.43,5.952,6.034,6.902,85126.64,100333.55,140547.33
2018-06-27,5.93,6.36,6.14,5.92,158081.81,0.19,3.19,5.922,6.122,7.012,89116.46,102614.05,151445.38
2018-06-26,5.75,5.97,5.96,5.7,59545.76,0.07,1.19,5.878,6.208,7.108,77129.02,98936.13,150542.12
2018-06-25,5.93,5.99,5.88,5.87,72263.25,0.01,0.17,5.84,6.315,7.213,102736.42,128886.84,158290.47
2018-06-22,5.7,5.89,5.86,5.6,62503.98,0.09,1.56,5.946,6.507,7.308,116535.12,138133.39,157708.4
2018-06-21,5.95,6.04,5.77,5.75,93187.52,-0.15,-2.53,6.116,6.725,7.411,115540.47,144724.55,158005.15
2018-06-20,5.79,5.98,5.92,5.75,98144.58,0.15,2.6,6.322,6.961,7.514,116111.64,148015.17,156086.38
2018-06-19,6.25,6.25,5.77,5.77,187582.77,-0.64,-9.98,6.538,7.184,7.615,120743.25,155159.28,154422.3
2018-06-15,6.72,6.72,6.41,6.31,141256.77,-0.28,-4.18,6.79,7.424,7.725,155037.27,156405.18,151454.76
2018-06-14,6.71,6.8,6.71,6.66,57530.69,0.01,0.15,7.068,7.614,7.794,159731.65,162140.51,149645.9
2018-06-13,6.99,7.0,6.8,6.78,96043.38,-0.21,-3.0,7.334,7.77,7.842,173908.63,180761.11,149429.24
2018-06-12,6.98,7.04,7.0,6.78,121302.62,-0.02,-0.28,7.6,7.901,7.887,179918.71,200276.7,147671.53
2018-06-11,7.72,7.73,7.03,7.01,359052.88,-0.76,-9.76,7.83,8.007,7.926,189575.31,202148.11,144289.05
2018-06-08,7.93,7.99,7.8,7.68,164728.69,-0.22,-2.74,8.058,8.11,7.959,157773.08,187694.09,128453.5
2018-06-07,8.15,8.18,8.04,7.96,128415.59,-0.08,-0.98,8.16,8.109,7.956,164549.37,177283.42,123218.17
2018-06-06,8.09,8.13,8.13,8.01,126093.75,-0.01,-0.12,8.206,8.096,7.946,187613.59,171285.76,119449.88
2018-06-05,8.08,8.24,8.15,7.97,169585.62,-0.01,-0.12,8.202,8.066,7.931,220634.7,164157.58,116418.26
2018-06-04,8.27,8.43,8.17,8.08,200041.77,-0.13,-1.57,8.184,8.046,7.92,214720.91,153685.32,111426.8
2018-06-01,8.21,8.33,8.31,8.16,198610.12,0.04,0.48,8.162,8.026,7.906,217615.1,146504.35,104972.76
2018-05-31,8.16,8.33,8.27,8.09,243736.67,0.15,1.85,8.058,7.974,7.877,190017.46,137151.29,97142.41
2018-05-30,7.91,8.28,8.11,7.83,291199.31,0.04,0.5,7.986,7.914,7.853,154957.93,118097.37,88275.74
2018-05-29,8.08,8.12,8.06,7.95,140016.69,0.0,0.0,7.93,7.872,7.836,107680.46,95066.36,76383.25
