date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-31,3.63,3.82,3.73,3.56,320250.0,0.01,0.27,3.884,3.633,3.554,377175.31,212042.31,131721.37
2018-07-30,3.7,3.85,3.72,3.6,375904.56,-0.23,-5.82,3.832,3.597,3.548,327595.55,184314.71,118689.35
2018-07-27,4.4,4.62,3.95,3.95,637878.19,-0.25,-5.95,3.77,3.56,3.538,260215.17,156069.62,102537.61
2018-07-26,3.91,4.2,4.2,3.85,312211.31,0.38,9.95,3.65,3.515,3.521,139125.32,96861.83,74197.63
2018-07-25,3.47,3.82,3.82,3.46,239632.48,0.35,10.09,3.474,3.445,3.486,84444.92,70951.61,62058.89
2018-07-24,3.41,3.49,3.47,3.38,72351.2,0.06,1.76,3.382,3.404,3.473,46909.31,53011.27,51554.03
2018-07-23,3.32,3.41,3.41,3.32,39002.69,0.06,1.79,3.362,3.415,3.479,41033.87,49054.91,49579.56
2018-07-20,3.31,3.36,3.35,3.25,32428.94,0.03,0.9,3.35,3.433,3.485,51924.06,52055.93,48904.64
2018-07-19,3.34,3.38,3.32,3.29,38809.3,-0.04,-1.19,3.38,3.445,3.493,54598.33,52354.25,49007.24
2018-07-18,3.37,3.43,3.36,3.35,51954.43,-0.01,-0.3,3.416,3.456,3.502,57458.29,52235.96,48323.87
2018-07-17,3.34,3.38,3.37,3.32,42973.99,0.02,0.6,3.426,3.474,3.515,59113.23,51400.42,47354.74
2018-07-16,3.4,3.42,3.35,3.3,93453.62,-0.15,-4.29,3.468,3.498,3.524,57075.95,53063.99,47474.19
2018-07-13,3.52,3.53,3.5,3.49,45800.3,0.0,0.0,3.516,3.516,3.55,52187.8,49005.61,44616.0
2018-07-12,3.43,3.53,3.5,3.42,53109.11,0.09,2.64,3.51,3.527,3.573,50110.16,51533.44,43883.51
2018-07-11,3.56,3.56,3.41,3.38,60229.12,-0.17,-4.75,3.496,3.526,3.599,47013.63,53166.17,42686.96
2018-07-10,3.6,3.61,3.58,3.55,32787.59,-0.01,-0.28,3.522,3.541,3.633,43687.62,50096.8,41434.31
2018-07-09,3.48,3.61,3.59,3.47,69012.86,0.12,3.46,3.528,3.542,3.656,49052.03,50104.22,42066.14
2018-07-06,3.44,3.51,3.47,3.36,35412.14,0.04,1.17,3.516,3.536,3.686,45823.42,45753.35,40656.79
