date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-31,25.08,25.47,25.35,24.99,264779.72,0.36,1.44,25.486,25.362,24.62,446054.7,453568.54,466396.28
2018-07-30,25.49,25.69,24.99,24.8,341725.25,-0.53,-2.08,25.608,25.331,24.553,515369.92,471300.77,470943.95
2018-07-27,25.94,25.95,25.55,25.4,379711.03,-0.48,-1.84,25.728,25.351,24.493,538085.46,488618.35,472562.12
2018-07-26,25.62,26.66,26.04,25.62,797162.19,0.55,2.16,25.636,25.283,24.435,534420.04,501509.4,472940.7
2018-07-25,25.9,25.93,25.5,25.35,446895.31,-0.46,-1.77,25.354,25.13,24.319,442218.43,481183.67,447888.59
2018-07-24,25.69,26.25,25.96,25.37,611355.81,0.39,1.52,25.238,24.963,24.237,461082.38,479241.63,438500.94
2018-07-23,25.12,25.68,25.59,24.88,455302.94,0.51,2.03,25.054,24.791,24.147,427231.63,467091.15,424901.28
2018-07-20,24.62,25.1,25.09,24.6,361383.97,0.47,1.91,24.974,24.642,24.059,439151.24,483805.55,420543.99
2018-07-19,24.76,25.08,24.63,24.52,336154.12,-0.3,-1.2,24.93,24.344,24.021,468598.75,490037.35,419527.59
2018-07-18,25.05,25.75,24.92,24.91,541215.06,-0.13,-0.52,24.906,24.05,23.991,520148.9,504419.34,426548.49
2018-07-17,25.11,25.34,25.04,24.57,442102.06,-0.16,-0.64,24.688,23.877,23.96,497400.88,479224.03,423863.4
2018-07-16,24.78,25.47,25.19,24.51,514901.0,0.33,1.33,24.528,23.775,23.91,506950.68,470587.14,438435.94
2018-07-13,24.52,24.99,24.87,24.23,508621.5,0.36,1.47,24.31,23.634,23.966,528459.86,456505.9,433762.86
2018-07-12,23.83,24.86,24.51,23.83,593904.88,0.67,2.81,23.758,23.586,24.073,511475.96,444372.0,426760.12
2018-07-11,23.7,23.85,23.83,23.13,427474.97,-0.41,-1.69,23.194,23.508,24.189,488689.78,414593.52,417523.42
2018-07-10,24.2,24.34,24.24,23.81,489851.03,0.15,0.62,23.066,23.511,24.369,461047.18,397760.24,424309.3
2018-07-09,22.3,24.31,24.1,22.29,622446.94,1.99,9.0,23.022,23.502,24.491,434223.59,382711.41,417493.14
2018-07-06,21.8,22.55,22.11,21.53,423701.97,0.4,1.84,22.958,23.476,24.62,384551.93,357282.43,413734.14
2018-07-05,22.98,23.3,21.69,21.67,479973.97,-1.51,-6.51,23.414,23.698,24.891,377268.04,349017.84,417474.93
2018-07-04,23.91,23.96,23.19,23.18,289261.97,-0.83,-3.46,23.822,23.931,25.171,340497.26,348677.65,410086.3
2018-07-03,23.7,24.09,24.02,23.11,355733.12,0.25,1.05,23.956,24.042,25.381,334473.3,368502.77,418201.61
2018-07-02,24.35,24.47,23.78,23.5,374088.62,-0.6,-2.46,23.982,24.045,25.539,331199.23,406284.74,420678.99
2018-06-29,23.76,24.44,24.39,23.65,387282.53,0.63,2.65,23.994,24.297,25.708,330012.92,411019.82,440582.05
2018-06-28,24.01,24.37,23.73,23.68,296120.06,-0.13,-0.55,23.982,24.559,25.793,320767.63,409148.24,442160.57
2018-06-27,24.21,24.3,23.86,23.8,259142.19,-0.28,-1.16,24.04,24.87,25.887,356858.04,420453.33,453491.28
2018-06-26,23.36,24.15,24.15,23.08,339362.75,0.32,1.34,24.128,25.226,26.035,402532.24,450858.37,463127.28
2018-06-25,24.51,24.62,23.84,23.71,368157.09,-0.49,-2.01,24.108,25.48,26.189,481370.25,452274.87,470533.44
