date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-31,7.61,7.78,7.73,7.5,830116.06,-0.12,-1.53,7.778,7.237,6.865,1040843.0,841701.17,625029.75
2018-07-30,7.96,8.12,7.85,7.78,876107.62,0.03,0.38,7.688,7.109,6.797,1158696.29,785447.71,596179.28
2018-07-27,7.98,8.05,7.82,7.7,1057883.25,0.0,0.0,7.484,6.985,6.723,1128451.71,726046.49,572537.43
2018-07-26,7.63,7.88,7.82,7.53,1009056.19,0.15,1.96,7.226,6.871,6.66,1006067.66,662764.61,536684.81
2018-07-25,7.25,7.82,7.67,7.25,1431051.88,0.39,5.36,6.954,6.759,6.589,885331.63,628167.17,503822.53
2018-07-24,7.2,7.51,7.28,7.2,1419382.5,0.45,6.59,6.696,6.647,6.53,642559.35,529728.58,455011.89
2018-07-23,6.47,6.87,6.83,6.43,724884.75,0.3,4.59,6.53,6.582,6.504,412199.13,441026.36,416574.56
2018-07-20,6.45,6.55,6.53,6.25,445963.0,0.07,1.08,6.486,6.543,6.514,323641.27,402002.3,404482.78
2018-07-19,6.47,6.6,6.46,6.45,405376.0,0.08,1.25,6.516,6.514,6.548,319461.55,391609.54,423639.91
2018-07-18,6.47,6.51,6.38,6.37,217190.48,-0.07,-1.08,6.564,6.488,6.574,371002.7,386994.79,442990.73
2018-07-17,6.56,6.57,6.45,6.36,267581.41,-0.16,-2.42,6.598,6.493,6.6,416897.81,408358.32,457926.48
2018-07-16,6.65,6.71,6.61,6.56,282095.47,-0.07,-1.05,6.634,6.484,6.605,469853.58,406910.85,480050.54
2018-07-13,6.72,6.78,6.68,6.57,425064.41,-0.02,-0.3,6.6,6.46,6.638,480363.32,419028.36,499331.5
2018-07-12,6.65,6.74,6.7,6.58,663081.75,0.15,2.29,6.512,6.448,6.671,463757.53,410605.02,513301.21
2018-07-11,6.4,6.56,6.55,6.32,446666.03,-0.08,-1.21,6.412,6.418,6.692,402986.87,379477.9,504293.07
2018-07-10,6.45,6.68,6.63,6.44,532360.25,0.19,2.95,6.388,6.413,6.722,399818.83,380295.2,506741.33
2018-07-09,6.28,6.45,6.44,6.25,334644.16,0.2,3.21,6.334,6.425,6.741,343968.11,392122.76,506958.68
2018-07-06,6.12,6.38,6.24,6.08,342035.47,0.04,0.65,6.32,6.485,6.762,357693.4,406963.26,506360.36
2018-07-05,6.36,6.37,6.2,6.11,359228.44,-0.23,-3.58,6.384,6.581,6.799,357452.5,455670.28,519202.47
2018-07-04,6.5,6.62,6.43,6.42,430825.84,0.07,1.1,6.424,6.66,6.827,355968.93,498986.68,512844.06
2018-07-03,6.33,6.39,6.36,6.19,253106.64,-0.01,-0.16,6.438,6.706,6.844,360771.58,507494.64,503428.23
2018-07-02,6.53,6.54,6.37,6.14,403270.62,-0.19,-2.9,6.516,6.726,6.865,440277.41,553190.23,508529.29
2018-06-29,6.47,6.56,6.56,6.31,340830.97,0.16,2.5,6.65,6.815,6.881,456233.12,579634.65,517669.54
2018-06-28,6.61,6.63,6.4,6.35,351810.56,-0.1,-1.54,6.778,6.894,6.883,553888.05,615997.41,518741.66
2018-06-27,6.76,6.81,6.5,6.41,454839.09,-0.25,-3.7,6.896,6.966,6.886,642004.44,629108.25,519904.7
2018-06-26,6.8,6.9,6.75,6.53,650635.81,-0.29,-4.12,6.974,7.031,6.892,654217.69,633187.45,517318.75
2018-06-25,7.26,7.26,7.04,7.03,483049.16,-0.16,-2.22,6.936,7.057,6.871,666103.06,621794.59,495794.31
2018-06-22,6.8,7.35,7.2,6.75,829105.62,0.21,3.0,6.98,7.039,6.837,703036.17,605757.47,480932.08
2018-06-21,6.93,7.3,6.99,6.92,792392.5,0.1,1.45,7.01,7.016,6.801,678106.76,582734.66,453867.89
2018-06-20,6.62,6.95,6.89,6.56,515905.38,0.33,5.03,7.036,6.994,6.774,616212.06,526701.43,432832.37
2018-06-19,7.1,7.18,6.56,6.53,710062.62,-0.7,-9.64,7.088,6.982,6.768,612157.2,499361.82,424199.0
2018-06-15,7.32,7.43,7.26,7.22,667714.75,-0.09,-1.22,7.178,7.003,6.783,577486.13,463868.34,407246.34
2018-06-14,7.12,7.48,7.35,7.02,704458.56,0.23,3.23,7.098,6.947,6.759,508478.76,455704.44,394826.82
2018-06-13,7.1,7.35,7.12,7.07,482918.97,-0.03,-0.42,7.022,6.871,6.738,487362.56,421485.92,380606.59
2018-06-12,6.99,7.19,7.15,6.92,495631.12,0.14,2.0,6.952,6.806,6.728,437190.81,410701.15,375398.24
2018-06-11,6.81,7.15,7.01,6.75,536707.25,0.15,2.19,6.876,6.753,6.726,386566.43,401450.06,373212.9
2018-06-08,6.88,7.01,6.86,6.83,322677.91,-0.11,-1.58,6.828,6.685,6.73,350250.56,369794.02,366505.31
2018-06-07,6.87,7.03,6.97,6.87,598877.56,0.2,2.95,6.796,6.634,6.745,402930.12,356106.69,380840.68
2018-06-06,6.78,6.85,6.77,6.73,232060.2,0.0,0.0,6.72,6.586,6.749,355609.27,325001.11,365684.22
2018-06-05,6.75,6.78,6.77,6.65,242509.23,0.0,0.0,6.66,6.554,6.757,384211.5,338963.32,377521.21
2018-06-04,6.71,6.84,6.77,6.63,355127.88,0.07,1.04,6.63,6.553,6.775,416333.68,349036.18,389868.08
2018-06-01,6.58,6.88,6.7,6.57,586075.75,0.11,1.67,6.542,6.563,6.788,389337.49,350624.34,391454.36
2018-05-31,6.55,6.65,6.59,6.44,362273.31,0.12,1.85,6.472,6.571,6.802,309283.25,333949.2,387800.39
2018-05-30,6.48,6.61,6.47,6.43,375071.31,-0.15,-2.27,6.452,6.605,6.833,294392.95,339727.26,402365.1
2018-05-29,6.33,6.69,6.62,6.3,403120.16,0.29,4.58,6.448,6.65,6.871,293715.14,340095.33,418683.61
2018-05-28,6.36,6.43,6.33,6.24,220146.91,-0.02,-0.32,6.476,6.699,6.892,281738.69,344975.74,419446.6
2018-05-25,6.48,6.52,6.35,6.33,185804.55,-0.14,-2.16,6.584,6.775,6.927,311911.19,363216.59,438109.08
2018-05-24,6.45,6.6,6.49,6.44,287821.81,0.04,0.62,6.67,6.856,6.965,358615.16,405574.67,455349.91
2018-05-23,6.71,6.72,6.45,6.45,371682.25,-0.31,-4.59,6.758,6.911,6.993,385061.58,406367.33,480727.95
2018-05-22,6.86,6.89,6.76,6.69,343237.91,-0.11,-1.6,6.852,6.96,7.009,386475.53,416079.1,488731.72
2018-05-21,6.93,7.03,6.87,6.85,371009.41,0.09,1.33,6.922,6.997,7.004,408212.78,430699.98,497152.97
2018-05-18,6.88,6.91,6.78,6.72,419324.41,-0.15,-2.17,6.966,7.012,7.007,414521.99,432284.38,519325.63
2018-05-17,6.92,7.02,6.93,6.81,420053.91,0.01,0.14,7.042,7.032,6.997,452534.18,441651.57,527927.36
2018-05-16,7.06,7.06,6.92,6.91,378752.0,-0.19,-2.67,7.064,7.061,6.968,427673.08,465002.95,524820.29
2018-05-15,7.1,7.15,7.11,6.96,451924.19,0.02,0.28,7.068,7.091,6.944,445682.67,497271.89,526815.27
2018-05-14,7.16,7.2,7.09,7.04,402555.44,-0.07,-0.98,7.072,7.085,6.92,453187.17,493917.47,526019.87
2018-05-11,7.13,7.24,7.16,6.97,609385.38,0.12,1.71,7.058,7.079,6.894,450046.78,513001.57,532318.29
