date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-31,6.46,6.68,6.51,6.39,118623.66,-0.04,-0.61,6.642,6.426,6.247,255954.04,343573.64,295861.61
2018-07-30,6.81,6.81,6.55,6.45,186230.64,-0.08,-1.21,6.686,6.379,6.257,364463.93,353646.81,301517.91
2018-07-27,6.7,6.84,6.63,6.63,185743.0,-0.17,-2.5,6.6,6.316,6.262,399476.57,360981.93,307641.13
2018-07-26,6.71,7.05,6.8,6.63,385489.09,0.08,1.19,6.436,6.24,6.264,407662.97,367200.39,312151.78
2018-07-25,6.78,6.86,6.72,6.57,403683.81,-0.01,-0.15,6.276,6.146,6.251,409406.85,364058.21,303360.33
2018-07-24,6.07,6.73,6.73,6.02,661173.12,0.61,9.97,6.21,6.029,6.243,431193.24,365919.73,292107.26
2018-07-23,5.77,6.21,6.12,5.75,361293.81,0.31,5.34,6.072,5.97,6.243,342829.68,320860.71,274223.45
2018-07-20,5.99,5.99,5.81,5.72,226675.0,-0.19,-3.17,6.032,5.985,6.26,322487.28,300191.93,270446.11
2018-07-19,6.35,6.35,6.0,5.88,394208.53,-0.39,-6.1,6.044,6.025,6.285,326737.82,297179.05,273420.71
2018-07-18,6.18,6.63,6.39,6.1,512615.72,0.35,5.79,6.016,6.048,6.296,318709.56,279305.57,275492.34
2018-07-17,6.05,6.13,6.04,5.92,219355.36,0.12,2.03,5.848,6.067,6.322,300646.22,248149.59,261220.33
2018-07-16,6.0,6.24,5.92,5.88,259581.81,0.05,0.85,5.868,6.134,6.364,298891.74,249389.01,264892.38
2018-07-13,5.97,6.09,5.87,5.85,247927.66,0.01,0.17,5.938,6.207,6.451,277896.58,254300.33,266974.17
2018-07-12,5.58,5.94,5.86,5.58,354067.25,0.31,5.59,6.006,6.287,6.551,267620.29,257103.17,268526.56
2018-07-11,6.04,6.07,5.55,5.53,422299.03,-0.59,-9.61,6.08,6.355,6.656,239901.58,242662.45,278289.19
2018-07-10,6.27,6.36,6.14,6.06,210582.95,-0.13,-2.07,6.286,6.457,6.797,195652.96,218294.8,282207.03
2018-07-09,6.23,6.35,6.27,6.15,154606.0,0.06,0.97,6.4,6.516,6.871,199886.28,227586.19,279617.71
2018-07-06,6.14,6.36,6.21,6.02,196546.2,-0.02,-0.32,6.476,6.535,6.947,230704.07,240700.28,281290.81
2018-07-05,6.55,6.68,6.23,6.16,215473.72,-0.35,-5.32,6.568,6.544,7.022,246586.06,249662.37,283031.23
2018-07-04,6.67,6.77,6.58,6.51,201055.92,-0.13,-1.94,6.63,6.543,7.109,245423.31,271679.11,284891.39
2018-07-03,6.68,6.82,6.71,6.43,231749.56,0.06,0.9,6.628,6.576,7.171,240936.63,274291.07,286553.72
2018-07-02,6.38,7.18,6.65,6.38,308694.97,-0.02,-0.3,6.632,6.594,7.221,255286.1,280395.75,284417.22
2018-06-29,6.5,6.73,6.67,6.23,275956.12,0.13,1.99,6.594,6.695,7.281,250696.49,279648.02,281321.71
2018-06-28,6.61,6.88,6.54,6.42,209660.0,-0.03,-0.46,6.52,6.814,7.348,252738.69,279949.95,287186.51
2018-06-27,6.7,6.74,6.57,6.49,178622.52,-0.16,-2.38,6.456,6.956,7.415,297934.9,313915.93,306138.93
2018-06-26,6.32,6.83,6.73,6.2,303496.88,0.27,4.18,6.524,7.137,7.515,307645.5,346119.26,322826.75
2018-06-25,6.41,6.9,6.46,6.31,285746.91,0.16,2.54,6.556,7.226,7.568,305505.4,331649.23,333884.4
2018-06-22,6.0,6.45,6.3,5.93,286167.12,0.08,1.29,6.796,7.358,7.677,308599.55,321881.34,337941.72
2018-06-21,6.5,6.65,6.22,6.22,435641.09,-0.69,-9.99,7.108,7.5,7.812,307161.22,316400.09,346549.17
2018-06-20,6.9,7.15,6.91,6.83,227175.52,0.02,0.29,7.456,7.674,7.988,329896.96,298103.68,338419.78
2018-06-19,7.41,7.46,6.89,6.89,292796.38,-0.77,-10.05,7.75,7.766,8.148,384593.01,298816.38,337920.83
2018-06-15,7.84,7.84,7.66,7.41,301217.62,-0.2,-2.54,7.896,7.847,8.306,357793.05,288438.69,335236.86
2018-06-14,8.02,8.07,7.86,7.74,278975.47,-0.1,-1.26,7.92,7.866,8.423,335163.13,282995.4,335716.49
2018-06-13,8.4,8.4,7.96,7.88,549319.81,-0.42,-5.01,7.892,7.882,8.548,325638.96,294423.07,330211.67
2018-06-12,7.83,8.38,8.38,7.83,500655.75,0.76,9.97,7.892,7.873,8.665,266310.39,298361.92,311463.19
2018-06-11,7.75,7.86,7.62,7.55,158796.58,-0.16,-2.06,7.782,7.892,8.773,213039.74,299534.25,293801.96
2018-06-08,7.7,7.92,7.78,7.7,188068.02,0.06,0.78,7.798,7.909,8.91,219084.33,336119.57,294892.28
2018-06-07,8.06,8.09,7.72,7.68,231354.64,-0.24,-3.02,7.812,7.996,9.051,230827.68,354002.11,296135.26
2018-06-06,7.86,8.09,7.96,7.81,252676.98,0.13,1.66,7.872,8.124,9.209,263207.17,376698.24,296291.76
2018-06-05,7.64,7.95,7.83,7.54,234302.5,0.13,1.69,7.854,8.302,9.361,330413.45,378735.88,298656.98
2018-06-04,7.8,7.95,7.7,7.7,189019.52,-0.15,-1.91,8.002,8.529,9.518,386028.76,377025.28,306858.32
2018-06-01,8.07,8.23,7.85,7.8,246784.77,-0.17,-2.12,8.02,8.765,9.662,453154.8,382035.03,309003.56
2018-05-31,8.01,8.33,8.02,7.82,393252.09,0.15,1.91,8.18,8.98,9.791,477176.54,388437.58,311049.77
2018-05-30,8.5,8.66,7.87,7.71,588708.38,-0.7,-8.17,8.376,9.213,9.924,490189.31,366000.28,324871.15
2018-05-29,7.69,8.57,8.57,7.66,512379.03,0.78,10.01,8.75,9.456,10.119,427058.3,324564.45,320443.65
2018-05-28,8.5,8.54,7.79,7.79,524649.75,-0.86,-9.94,9.056,9.653,10.315,368021.8,288069.68,316927.98
2018-05-25,9.04,9.12,8.65,8.61,366893.44,-0.35,-3.89,9.51,9.911,10.515,310915.25,253664.99,306526.36
2018-05-24,9.77,9.8,9.0,8.98,458315.97,-0.74,-7.6,9.78,10.105,10.707,299698.62,238268.42,302486.76
2018-05-23,10.03,10.15,9.74,9.72,273053.31,-0.36,-3.56,10.05,10.294,10.895,241811.24,215885.27,297131.47
