date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-31,7.7,7.83,7.6,7.57,224286.12,0.04,0.53,7.682,7.647,7.291,356146.33,484173.16,479935.7
2018-07-30,7.58,7.67,7.56,7.38,238688.41,0.07,0.94,7.664,7.672,7.236,394656.79,530810.55,483766.92
2018-07-27,7.73,7.82,7.49,7.48,321754.25,-0.27,-3.48,7.646,7.714,7.175,522856.52,581809.62,490942.29
2018-07-26,7.95,8.04,7.76,7.7,404276.62,-0.24,-3.0,7.702,7.74,7.119,555963.13,655118.29,489487.35
2018-07-25,7.5,8.14,8.0,7.46,591726.25,0.49,6.53,7.684,7.694,7.03,592990.96,684672.82,476311.54
2018-07-24,7.45,7.59,7.51,7.3,416838.41,0.04,0.54,7.612,7.558,6.938,612199.98,657879.1,463057.23
2018-07-23,7.46,7.59,7.47,7.13,879687.06,-0.3,-3.86,7.68,7.469,6.866,666964.31,636968.24,450057.63
2018-07-20,7.65,7.97,7.77,7.65,487287.31,0.1,1.3,7.782,7.379,6.786,640762.71,586729.85,414517.69
2018-07-19,7.7,7.87,7.67,7.63,589415.75,0.03,0.39,7.778,7.222,6.692,754273.45,563164.61,398888.78
2018-07-18,7.81,7.95,7.64,7.62,687771.38,-0.21,-2.67,7.704,7.069,6.596,776354.69,523090.3,376555.05
2018-07-17,7.93,7.98,7.85,7.63,690660.06,-0.13,-1.63,7.504,6.935,6.509,703558.22,475698.24,352750.03
2018-07-16,7.84,8.12,7.98,7.73,748679.06,0.23,2.97,7.258,6.799,6.399,606972.17,436723.28,331847.86
2018-07-13,7.53,7.99,7.75,7.53,1054841.0,0.45,6.16,6.976,6.636,6.301,532696.98,400074.97,304231.78
2018-07-12,7.0,7.3,7.3,6.98,699821.94,0.66,9.94,6.666,6.497,6.213,372055.78,323856.4,270982.08
2018-07-11,6.52,6.73,6.64,6.43,323789.03,0.02,0.3,6.434,6.365,6.152,269825.91,267950.27,248842.55
2018-07-10,6.57,6.64,6.62,6.49,207729.81,0.05,0.76,6.366,6.317,6.137,247838.26,268235.37,243260.28
2018-07-09,6.18,6.57,6.57,6.18,377303.12,0.37,5.97,6.34,6.262,6.12,266474.39,263147.01,244088.14
2018-07-06,6.11,6.31,6.2,5.89,251634.98,0.06,0.98,6.296,6.193,6.104,267452.95,242305.53,237423.22
2018-07-05,6.28,6.37,6.14,6.13,188672.62,-0.16,-2.54,6.328,6.162,6.103,275657.03,234612.94,233395.87
2018-07-04,6.48,6.55,6.3,6.19,213850.77,-0.19,-2.93,6.296,6.122,6.112,266074.62,230019.8,234087.23
2018-07-03,6.39,6.49,6.49,6.27,300910.47,0.14,2.21,6.268,6.082,6.118,288632.47,229801.83,235671.29
2018-07-02,6.4,6.59,6.35,6.29,382195.91,-0.01,-0.16,6.184,5.999,6.106,259819.63,226972.44,232230.91
2018-06-29,5.96,6.44,6.36,5.96,292655.38,0.38,6.36,6.09,5.965,6.107,217158.11,208388.59,239029.57
2018-06-28,6.11,6.17,5.98,5.88,140760.56,-0.18,-2.92,5.996,5.929,6.127,193568.85,218107.76,248638.5
2018-06-27,6.01,6.3,6.16,6.0,326640.03,0.09,1.48,5.948,5.939,6.159,193964.98,229734.83,266003.67
2018-06-26,5.8,6.08,6.07,5.78,156846.28,0.19,3.23,5.896,5.957,6.178,170971.18,218285.19,287225.44
2018-06-25,5.92,6.03,5.88,5.79,168888.28,-0.01,-0.17,5.814,5.977,6.204,194125.25,225029.26,298452.79
2018-06-22,5.61,5.94,5.89,5.57,174709.09,0.25,4.43,5.84,6.015,6.236,199619.07,232540.9,310011.62
2018-06-21,5.9,5.96,5.74,5.71,142741.2,-0.16,-2.71,5.862,6.043,6.28,242646.68,232178.8,318466.01
2018-06-20,5.68,5.95,5.9,5.61,211671.06,0.24,4.24,5.93,6.101,6.328,265504.68,238154.66,337303.93
2018-06-19,5.92,6.09,5.66,5.54,272616.62,-0.35,-5.82,6.018,6.154,6.366,265599.2,241540.75,362190.33
2018-06-15,5.95,6.11,6.01,5.88,196357.38,0.01,0.17,6.14,6.212,6.396,255933.27,237489.38,379564.53
2018-06-14,6.06,6.09,6.0,5.79,389847.12,-0.08,-1.32,6.19,6.249,6.389,265462.74,269670.55,383294.69
2018-06-13,6.36,6.36,6.08,6.03,257031.23,-0.26,-4.1,6.224,6.325,6.385,221710.92,279169.25,379525.72
2018-06-12,6.26,6.36,6.34,6.14,212143.64,0.07,1.12,6.272,6.378,6.369,210804.64,302272.5,381259.31
2018-06-11,6.27,6.42,6.27,6.17,224287.0,0.01,0.16,6.29,6.399,6.338,217482.29,356165.68,378003.52
2018-06-08,6.2,6.38,6.26,6.18,244004.69,0.09,1.46,6.284,6.431,6.307,219045.49,371876.33,375039.2
2018-06-07,6.36,6.41,6.17,6.14,171088.02,-0.15,-2.37,6.308,6.456,6.277,273878.36,387482.33,376651.81
2018-06-06,6.4,6.44,6.32,6.28,202499.84,-0.11,-1.71,6.426,6.516,6.263,336627.57,404753.22,379670.88
2018-06-05,6.24,6.47,6.43,6.24,245531.91,0.19,3.04,6.484,6.554,6.234,393740.37,436453.21,376754.21
2018-06-04,6.4,6.42,6.24,6.16,232103.0,-0.14,-2.19,6.508,6.578,6.2,494849.07,482839.92,376945.4
2018-06-01,6.7,6.71,6.38,6.15,518169.03,-0.38,-5.62,6.578,6.58,6.177,524707.16,521639.67,378327.38
2018-05-31,6.65,6.79,6.76,6.51,484834.09,0.15,2.27,6.604,6.528,6.141,501086.29,496918.84,362574.2
2018-05-30,6.32,6.63,6.61,6.17,488063.81,0.06,0.92,6.606,6.444,6.088,472878.87,479882.19,351839.84
2018-05-29,6.74,7.03,6.55,6.55,751075.44,-0.04,-0.61,6.624,6.36,6.044,479166.05,460246.12,349032.17
2018-05-28,6.52,6.71,6.59,6.45,381393.44,0.08,1.23,6.648,6.277,5.989,470830.77,399841.35,330539.81
2018-05-25,6.74,6.83,6.51,6.48,400064.69,-0.26,-3.84,6.582,6.182,5.923,518572.18,378202.06,326565.56
2018-05-24,6.68,6.77,6.77,6.6,343796.97,0.07,1.04,6.452,6.098,5.858,492751.38,365821.29,325955.16
2018-05-23,6.64,6.9,6.7,6.53,519499.69,0.03,0.45,6.282,6.009,5.766,486885.51,354588.54,311291.65
2018-05-22,6.21,6.68,6.67,6.2,709399.06,0.41,6.55,6.096,5.914,5.672,441326.19,317055.21,287260.66
2018-05-21,5.9,6.4,6.26,5.88,620100.5,0.4,6.83,5.906,5.821,5.58,328851.93,271050.89,255343.6
