date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-31,3.97,4.29,4.12,3.91,161406.19,0.07,1.73,4.178,4.032,4.196,193474.52,141488.48,173456.91
2018-07-30,4.18,4.28,4.05,4.03,185590.05,-0.23,-5.37,4.146,4.029,4.213,180836.19,144948.76,176241.74
2018-07-27,4.78,4.78,4.28,4.25,391613.97,-0.14,-3.17,4.11,4.031,4.233,157876.78,151705.52,185799.03
2018-07-26,4.07,4.42,4.42,4.04,113772.34,0.4,9.95,4.03,4.004,4.236,95488.8,122935.72,173639.66
2018-07-25,3.98,4.09,4.02,3.94,114990.04,0.06,1.51,3.908,4.007,4.212,88082.93,126081.79,174638.5
2018-07-24,3.83,4.0,3.96,3.79,98214.56,0.09,2.33,3.886,4.038,4.216,89502.45,129927.54,178688.29
2018-07-23,3.9,3.93,3.87,3.83,70793.0,-0.01,-0.26,3.912,4.1,4.234,109061.33,133791.2,191699.58
2018-07-20,3.84,3.9,3.88,3.82,79674.06,0.07,1.84,3.952,4.175,4.254,145534.26,150648.06,194467.38
2018-07-19,3.93,3.98,3.81,3.78,76742.99,-0.1,-2.56,3.978,4.247,4.254,150382.65,176353.07,193258.54
2018-07-18,4.07,4.09,3.91,3.91,122087.62,-0.18,-4.4,4.106,4.303,4.24,164080.65,189492.84,194222.34
2018-07-17,3.95,4.17,4.09,3.94,196008.98,0.02,0.49,4.19,4.36,4.233,170352.64,205425.34,192744.59
2018-07-16,3.62,4.07,4.07,3.62,253157.64,0.06,1.5,4.288,4.397,4.214,158521.07,207534.72,188109.21
2018-07-13,4.28,4.28,4.01,4.01,103916.0,-0.44,-9.89,4.398,4.435,4.217,155761.86,219892.55,179373.33
2018-07-12,4.36,4.53,4.45,4.3,145233.0,0.12,2.77,4.516,4.467,4.233,202323.48,224343.61,176969.97
2018-07-11,4.48,4.51,4.33,4.25,153447.59,-0.25,-5.46,4.5,4.416,4.229,214905.04,223195.21,172096.25
2018-07-10,4.59,4.61,4.58,4.46,136851.12,-0.04,-0.87,4.53,4.393,4.239,240498.04,227449.03,167047.63
2018-07-09,4.59,4.7,4.62,4.48,239361.59,0.02,0.43,4.506,4.368,4.24,256548.36,249607.96,162239.02
2018-07-06,4.37,4.81,4.6,4.32,336724.12,0.23,5.26,4.472,4.333,4.238,284023.24,238286.71,153013.75
2018-07-05,4.35,4.56,4.37,4.29,208140.77,-0.11,-2.46,4.418,4.261,4.242,246363.73,210164.02,138385.79
2018-07-04,4.43,4.69,4.48,4.26,281412.62,0.02,0.45,4.332,4.177,4.263,231485.38,198951.83,129759.35
2018-07-03,4.34,4.51,4.46,4.34,217102.7,0.01,0.23,4.256,4.105,4.279,214400.01,180063.84,117685.07
2018-07-02,4.57,4.7,4.45,4.37,376735.97,0.12,2.77,4.23,4.031,4.293,242667.56,168683.7,108495.66
2018-06-29,3.94,4.33,4.33,3.92,148426.58,0.39,9.9,4.194,3.999,4.306,192550.18,138854.12,91738.31
2018-06-28,4.07,4.15,3.94,3.93,133749.05,-0.16,-3.9,4.104,3.998,4.326,173964.31,129596.33,86800.79
2018-06-27,4.2,4.24,4.1,4.09,195985.77,-0.23,-5.31,4.022,4.042,4.362,166418.28,120997.29,84199.65
2018-06-26,4.27,4.44,4.33,4.18,358440.41,0.06,1.41,3.954,4.084,4.408,145727.67,106646.24,76697.31
2018-06-25,4.27,4.27,4.27,4.27,126149.1,0.39,10.05,3.832,4.111,4.447,94699.84,74870.09,60953.64
2018-06-22,3.56,3.88,3.88,3.51,55497.22,0.35,9.91,3.804,4.142,4.494,85158.06,67740.78,58236.04
2018-06-21,3.75,3.79,3.53,3.53,96018.9,-0.23,-6.12,3.892,4.222,4.57,85228.36,66607.56,58414.06
2018-06-20,3.72,3.81,3.76,3.56,92532.7,0.04,1.07,4.062,4.348,4.668,75576.3,60566.87,57187.06
2018-06-19,4.07,4.07,3.72,3.72,103301.28,-0.41,-9.93,4.214,4.453,4.761,67564.8,55306.3,55066.9
2018-06-15,4.37,4.44,4.13,4.13,78440.2,-0.19,-4.4,4.39,4.554,4.857,55040.34,48307.62,52643.03
2018-06-14,4.38,4.47,4.32,4.28,55848.71,-0.06,-1.37,4.48,4.613,4.932,50323.5,44622.5,50701.12
2018-06-13,4.51,4.52,4.38,4.36,47758.63,-0.14,-3.1,4.552,4.654,4.996,47986.76,44005.25,50010.93
2018-06-12,4.62,4.63,4.52,4.45,52475.2,-0.08,-1.74,4.634,4.682,5.058,45557.44,47402.0,50337.4
2018-06-11,4.58,4.65,4.6,4.51,40678.94,0.02,0.44,4.692,4.731,5.117,43047.8,46748.39,51455.78
