name,code,pe
600856,中天能源,15.442
600359,新农开发,53.0
600319,亚星化学,69.75
600305,恒顺醋业,21.651999999999997
600197,伊力特,31.203000000000003
300228,富瑞特装,53.917
300154,瑞凌股份,29.316
300029,天龙光电,17.219
300006,莱美药业,67.059
002868,绿康生化,24.09
002828,贝肯能源,28.066999999999997
002692,睿康股份,40.364000000000004
002661,克明面业,41.833999999999996
002071,长城影视,19.531
002016,世荣兆业,11.636
000411,英特集团,36.825
