date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,4.66,4.71,4.69,4.63,104228.26,0.02,0.43,4.644,4.733,4.774,169970.88,128530.78,101913.64,0.55
2018-03-28,4.72,4.73,4.68,4.58,183222.31,-0.11,-2.3,4.66,4.747,4.781,161384.76,126265.18,99252.94,0.97
2018-03-27,4.59,4.96,4.79,4.58,279770.38,0.24,5.28,4.682,4.768,4.787,139339.88,118993.64,92751.92,1.48
2018-03-26,4.48,4.57,4.56,4.38,128782.17,0.04,0.89,4.69,4.774,4.787,99232.47,97104.98,81417.4,0.68
2018-03-23,4.69,4.69,4.5,4.42,153851.3,-0.27,-5.66,4.758,4.806,4.801,104534.43,92795.67,78198.96,0.81
2018-03-22,4.81,4.84,4.77,4.75,61297.62,-0.02,-0.42,4.822,4.839,4.815,87090.68,86205.32,72846.19,0.32
2018-03-21,4.85,4.88,4.79,4.79,72997.93,-0.05,-1.03,4.834,4.842,4.816,91145.61,86221.94,72414.71,0.39
2018-03-20,4.82,4.87,4.83,4.8,79233.34,-0.07,-1.43,4.854,4.84,4.813,98647.4,85219.7,71238.84,0.42
2018-03-19,4.83,5.06,4.9,4.77,155291.94,0.07,1.45,4.858,4.836,4.806,94977.49,85464.27,71221.61,0.82
2018-03-16,4.85,4.86,4.82,4.79,66632.56,-0.02,-0.41,4.854,4.82,4.793,81056.92,75206.25,67291.3,0.35
2018-03-15,4.87,4.9,4.83,4.78,81572.27,-0.07,-1.43,4.856,4.815,4.785,85319.95,75296.51,73451.0,0.43
2018-03-14,4.86,4.92,4.89,4.81,110506.9,0.04,0.82,4.85,4.814,4.785,81298.28,72240.71,72438.58,0.58
2018-03-13,4.84,4.88,4.85,4.84,60883.76,-0.03,-0.61,4.826,4.805,4.782,71792.0,66510.21,78382.42,0.32
2018-03-12,4.83,4.92,4.88,4.83,85689.1,0.05,1.03,4.814,4.799,4.786,75951.05,65729.83,82781.83,0.45
2018-03-09,4.8,4.84,4.83,4.78,87947.74,0.03,0.62,4.786,4.796,4.797,69355.58,63602.24,85785.8,0.46
2018-03-08,4.77,4.81,4.8,4.76,61463.89,0.03,0.63,4.774,4.79,4.804,65273.06,59487.07,90245.91,0.32
2018-03-07,4.8,4.83,4.77,4.76,62975.53,-0.02,-0.42,4.778,4.79,4.812,63183.13,58607.48,95909.64,0.33
2018-03-06,4.76,4.8,4.79,4.72,81679.01,0.04,0.84,4.784,4.785,4.834,61228.41,57257.99,100839.18,0.43
2018-03-05,4.76,4.79,4.74,4.74,52711.73,-0.03,-0.63,4.784,4.775,4.861,55508.6,56978.94,107264.54,0.28
2018-03-02,4.79,4.81,4.77,4.74,67535.14,-0.04,-0.83,4.806,4.766,4.896,57848.9,59376.35,113044.05,0.36
2018-03-01,4.74,4.83,4.82,4.73,51014.26,0.03,0.63,4.806,4.754,4.928,53701.07,71605.5,115669.23,0.27
2018-02-28,4.79,4.83,4.8,4.74,53201.9,0.01,0.21,4.802,4.756,4.956,54031.83,72636.46,118566.66,0.28
2018-02-27,4.87,4.88,4.79,4.78,53079.97,-0.06,-1.24,4.786,4.758,4.986,53287.56,90254.63,121938.01,0.28
2018-02-26,4.78,4.86,4.85,4.77,64413.24,0.08,1.68,4.766,4.773,5.012,58449.29,99833.84,124072.8,0.34
2018-02-23,4.8,4.8,4.77,4.75,46795.98,-0.02,-0.42,4.726,4.798,5.038,60903.8,107969.35,128240.48,0.25
2018-02-22,4.74,4.8,4.8,4.74,52668.08,0.08,1.7,4.702,4.818,5.069,89509.93,121004.76,133800.76,0.28
2018-02-14,4.69,4.74,4.72,4.64,49480.55,0.04,0.85,4.71,4.833,5.098,91241.09,133211.8,136340.93,0.26
2018-02-13,4.68,4.72,4.69,4.65,78888.59,0.04,0.86,4.73,4.882,5.128,127221.69,144420.37,138644.11,0.42
2018-02-12,4.64,4.71,4.65,4.61,76685.78,0.01,0.22,4.78,4.947,5.158,141218.39,157550.14,137601.85,0.4
2018-02-09,4.75,4.79,4.65,4.5,189826.67,-0.19,-3.93,4.87,5.026,5.188,155034.9,166711.75,140141.46,1.0
2018-02-08,4.82,4.88,4.84,4.8,61323.88,0.02,0.41,4.934,5.102,5.224,152499.58,159732.96,135269.92,0.32
2018-02-07,4.95,5.0,4.82,4.7,229383.55,-0.09,-1.83,4.956,5.155,5.249,175182.51,164496.85,135935.47,1.21
2018-02-06,5.0,5.05,4.94,4.83,148872.06,-0.16,-3.14,5.034,5.213,5.277,161619.04,153621.39,130040.25,0.79
2018-02-05,4.95,5.2,5.1,4.91,145768.36,0.14,2.82,5.114,5.251,5.3,173881.89,148311.77,127199.82,0.77
2018-02-02,5.01,5.07,4.97,4.87,177150.05,0.0,0.0,5.182,5.277,5.317,178388.61,148511.61,126833.97,0.93
2018-02-01,5.21,5.25,4.95,4.9,174738.55,-0.25,-4.81,5.27,5.319,5.338,166966.34,146596.77,123007.82,0.92
2018-01-31,5.32,5.33,5.21,5.19,161566.19,-0.13,-2.43,5.354,5.362,5.361,153811.19,139470.05,120220.42,0.85
2018-01-30,5.48,5.5,5.34,5.32,210186.3,-0.11,-2.02,5.392,5.373,5.368,145623.73,132867.85,117345.73,1.11
2018-01-29,5.41,5.46,5.44,5.37,168301.94,0.03,0.56,5.388,5.368,5.369,122741.65,117653.56,112029.82,0.89
2018-01-26,5.35,5.41,5.41,5.34,120038.7,0.05,0.93,5.372,5.35,5.361,118634.61,113571.16,106250.15,0.63
2018-01-25,5.39,5.42,5.37,5.34,108962.83,-0.03,-0.56,5.368,5.345,5.354,126227.21,110806.89,103445.92,0.58
2018-01-24,5.32,5.41,5.4,5.3,120628.87,0.07,1.31,5.37,5.343,5.347,125128.9,107374.1,100374.63,0.64
2018-01-23,5.35,5.37,5.32,5.31,95775.9,-0.04,-0.75,5.354,5.34,5.339,120111.98,106459.12,97515.35,0.51
2018-01-22,5.38,5.4,5.36,5.31,147766.77,-0.04,-0.74,5.348,5.349,5.331,112565.47,106087.88,96870.6,0.78
