date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,6.68,6.84,6.81,6.67,47012.95,0.14,2.1,6.628,6.739,6.808,59178.91,53542.38,54555.23,0.39
2018-03-28,6.66,6.7,6.67,6.61,41431.24,-0.01,-0.15,6.632,6.741,6.809,56948.1,53364.77,55051.73,0.34
2018-03-27,6.57,6.75,6.68,6.57,61448.02,0.15,2.3,6.66,6.761,6.814,60028.22,54189.12,55495.54,0.51
2018-03-26,6.44,6.56,6.52,6.4,53431.45,0.08,1.24,6.694,6.789,6.818,55160.81,55559.77,55620.23,0.44
2018-03-23,6.71,6.72,6.46,6.42,92570.91,-0.37,-5.42,6.764,6.834,6.832,53566.69,57300.92,56845.92,0.76
2018-03-22,6.81,6.9,6.83,6.8,35858.87,0.03,0.44,6.85,6.878,6.844,47905.84,54529.18,54073.21,0.3
2018-03-21,6.85,6.93,6.81,6.79,56831.87,-0.04,-0.58,6.85,6.88,6.838,49781.45,55767.19,54778.69,0.47
2018-03-20,6.86,6.86,6.85,6.75,37110.95,-0.02,-0.29,6.862,6.887,6.828,48350.02,54838.65,54351.27,0.31
2018-03-19,6.88,6.98,6.87,6.83,45460.87,-0.02,-0.29,6.884,6.89,6.813,55958.72,56505.6,54650.92,0.37
2018-03-16,6.86,7.04,6.89,6.81,64266.62,0.06,0.88,6.904,6.889,6.797,61035.14,57541.94,55079.03,0.53
2018-03-15,6.92,6.92,6.83,6.76,45236.92,-0.05,-0.73,6.906,6.877,6.772,61152.53,55568.08,56942.57,0.37
2018-03-14,6.99,7.0,6.87,6.86,49674.76,-0.1,-1.44,6.91,6.877,6.769,61752.93,56738.69,58074.47,0.41
2018-03-13,6.97,7.04,6.96,6.95,75154.45,-0.01,-0.14,6.912,6.867,6.761,61327.27,56801.96,59186.55,0.62
2018-03-12,6.93,7.02,6.97,6.92,70842.94,0.06,0.87,6.896,6.847,6.746,57052.47,55680.7,60705.43,0.58
2018-03-09,6.85,6.96,6.9,6.83,64853.59,0.05,0.73,6.874,6.829,6.748,54048.75,56390.92,60142.81,0.53
2018-03-08,6.86,6.88,6.85,6.82,48238.91,-0.02,-0.29,6.848,6.81,6.752,49983.62,53617.24,60352.52,0.4
2018-03-07,6.88,6.91,6.88,6.84,47546.44,-0.01,-0.14,6.844,6.795,6.757,51724.44,53790.2,62936.26,0.39
2018-03-06,6.88,6.89,6.88,6.82,53780.47,0.02,0.29,6.822,6.769,6.771,52276.65,53863.89,65829.05,0.44
2018-03-05,6.78,6.87,6.86,6.74,55824.32,0.09,1.33,6.798,6.736,6.791,54308.93,52796.25,67448.65,0.46
2018-03-02,6.8,6.83,6.77,6.74,44527.98,-0.05,-0.73,6.784,6.704,6.807,58733.1,52616.11,69758.2,0.37
2018-03-01,6.77,6.84,6.83,6.73,56943.01,0.06,0.89,6.772,6.667,6.83,57250.86,58317.07,73488.73,0.47
2018-02-28,6.71,6.82,6.77,6.71,50307.47,0.01,0.15,6.746,6.661,6.853,55855.96,59410.26,81442.33,0.41
2018-02-27,6.77,6.82,6.76,6.73,63941.87,-0.03,-0.44,6.716,6.655,6.877,55451.14,61571.15,84713.23,0.53
2018-02-26,6.7,6.81,6.79,6.7,77945.15,0.08,1.19,6.674,6.644,6.896,51283.56,65730.16,85530.04,0.64
2018-02-23,6.72,6.74,6.71,6.65,37116.79,0.0,0.0,6.624,6.666,6.914,46499.13,63894.7,88465.8,0.31
2018-02-22,6.69,6.75,6.7,6.66,49968.52,0.07,1.06,6.562,6.694,6.931,59383.28,67087.8,88941.28,0.41
2018-02-14,6.55,6.64,6.62,6.54,48283.36,0.07,1.07,6.576,6.719,6.95,62964.56,72082.32,89194.71,0.4
2018-02-13,6.56,6.64,6.55,6.54,43104.0,0.0,0.0,6.594,6.773,6.974,67691.16,77794.2,92049.8,0.36
2018-02-12,6.46,6.59,6.54,6.38,54023.0,0.13,2.03,6.614,6.845,6.992,80176.75,82101.06,91965.73,0.45
2018-02-09,6.65,6.72,6.4,6.32,101537.54,-0.37,-5.46,6.708,6.909,7.01,81290.26,86900.29,92602.64,0.84
2018-02-08,6.72,6.8,6.77,6.7,67874.9,0.07,1.04,6.826,6.993,7.042,74792.32,88660.39,89490.37,0.56
2018-02-07,6.75,6.79,6.71,6.62,71916.35,0.06,0.9,6.862,7.045,7.056,81200.08,103474.4,88910.35,0.59
2018-02-06,6.9,6.96,6.65,6.63,105531.94,-0.36,-5.14,6.952,7.098,7.07,87897.24,107855.31,89785.6,0.87
2018-02-05,6.93,7.03,7.01,6.9,59590.56,0.02,0.29,7.076,7.147,7.091,84025.38,105329.93,87372.67,0.49
