date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-28,84.98,87.45,85.67,84.08,50950.69,-0.1,-0.12,85.152,83.871,81.465,67722.18,60267.74,58555.29,0.84
2018-03-27,86.62,88.55,85.87,84.96,77406.22,-0.45,-0.52,84.868,83.301,80.825,67099.14,59075.63,57734.2,1.28
2018-03-26,83.0,86.93,86.37,82.13,79568.11,2.44,2.91,84.566,82.715,80.237,65432.99,57328.03,56019.16,1.32
2018-03-23,82.2,84.21,83.92,79.94,81284.73,0.0,0.0,83.612,82.294,79.656,57785.13,54949.69,53950.32,1.35
2018-03-22,83.53,84.85,83.93,82.52,49401.15,-0.26,-0.31,82.9,82.132,79.166,50658.54,53125.18,51884.61,0.82
2018-03-21,83.92,84.85,84.25,83.1,47835.51,-0.15,-0.18,82.59,82.02,78.638,52813.3,55354.37,51193.89,0.79
2018-03-20,81.09,84.48,84.36,80.86,69075.46,2.77,3.4,81.734,81.578,78.045,51052.11,57287.25,50118.84,1.14
2018-03-19,80.0,81.96,81.6,79.21,41328.78,1.25,1.56,80.864,81.028,77.424,49223.07,57318.12,48843.83,0.69
2018-03-16,82.29,82.48,80.36,80.1,45651.82,-2.03,-2.46,80.976,80.618,76.975,52114.26,60171.94,49532.79,0.76
2018-03-15,79.98,82.43,82.38,79.88,60174.95,2.42,3.03,81.364,79.994,76.444,55591.81,60036.97,49975.22,1.0
2018-03-14,80.3,80.66,79.97,79.76,39029.52,0.02,0.03,81.45,79.059,75.841,57895.44,56842.84,48696.11,0.65
2018-03-13,81.66,81.9,80.01,79.68,59930.28,-2.13,-2.59,81.422,78.35,75.28,63522.4,56392.77,49025.53,0.99
2018-03-12,82.12,82.86,82.16,81.23,55784.72,-0.1,-0.12,81.192,77.759,74.739,65413.16,54710.28,48980.84,0.92
2018-03-09,82.82,83.83,82.3,81.33,63039.56,-0.47,-0.57,80.26,77.019,74.247,68229.63,52950.94,47981.51,1.04
2018-03-08,79.85,83.0,82.81,79.85,71693.13,2.98,3.73,78.624,76.2,73.765,64482.14,50644.05,46779.14,1.19
2018-03-07,78.79,81.5,79.83,78.02,67164.3,0.99,1.26,76.668,75.257,73.166,55790.24,47033.41,46140.71,1.11
2018-03-06,77.45,78.9,78.86,76.5,69384.1,1.43,1.85,75.278,74.512,72.839,49263.15,42950.42,44614.1,1.15
2018-03-05,74.14,77.5,77.5,74.0,69867.07,3.36,4.53,74.326,73.82,72.545,44007.41,40369.54,42799.36,1.16
2018-03-02,72.55,74.7,74.12,72.36,44302.11,1.11,1.52,73.778,73.332,72.342,37672.26,38893.64,42865.42,0.73
2018-03-01,72.74,73.44,73.03,72.36,28233.63,0.15,0.21,73.776,72.895,72.452,36805.96,39913.46,43070.94,0.47
2018-02-28,73.28,73.8,72.88,72.2,34528.85,-1.24,-1.67,73.846,72.623,72.58,38276.57,40549.38,44424.34,0.57
2018-02-27,74.72,75.01,74.1,72.98,43105.37,-0.65,-0.87,73.746,72.21,72.735,36637.69,41658.28,44688.51,0.71
2018-02-26,74.75,75.29,74.76,73.44,38191.33,0.66,0.89,73.314,71.72,72.863,36731.67,43251.41,45230.61,0.63
2018-02-23,73.99,75.32,74.11,73.27,39970.61,0.72,0.98,72.886,71.475,72.959,40115.03,43012.08,46777.46,0.66
2018-02-22,73.25,73.89,73.38,72.0,35586.69,1.01,1.4,72.014,71.329,72.9,43020.96,42914.22,46465.77,0.59
2018-02-14,71.95,72.66,72.38,71.8,26334.46,0.45,0.63,71.4,71.074,72.92,42822.2,45248.01,47014.36,0.44
2018-02-13,72.7,73.99,71.94,71.51,43575.25,-0.68,-0.94,70.674,71.165,72.924,46678.87,46277.79,48932.35,0.72
2018-02-12,69.5,72.99,72.62,69.1,55108.12,2.84,4.07,70.126,71.27,73.075,49771.14,45229.18,50604.25,0.91
