date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,4.18,4.38,4.3,4.16,58345.27,0.1,2.38,4.192,4.217,4.263,39303.99,35560.91,47767.84,0.48
2018-03-28,4.16,4.25,4.2,4.16,16539.4,-0.01,-0.24,4.178,4.215,4.264,31615.62,35278.52,47814.81,0.14
2018-03-27,4.15,4.24,4.21,4.15,24145.07,0.08,1.94,4.188,4.229,4.271,33709.24,38576.73,52322.52,0.2
2018-03-26,4.06,4.14,4.14,4.02,25724.2,0.04,0.98,4.188,4.247,4.274,36466.94,47639.65,54534.15,0.21
2018-03-23,4.16,4.17,4.11,4.07,71766.0,-0.12,-2.84,4.208,4.263,4.287,39816.82,49665.53,59221.43,0.59
2018-03-22,4.25,4.25,4.23,4.21,19903.41,-0.02,-0.47,4.242,4.282,4.296,31817.82,48076.83,64447.95,0.16
2018-03-21,4.21,4.27,4.25,4.21,27007.5,0.03,0.71,4.252,4.291,4.29,38941.42,50577.9,65620.41,0.22
2018-03-20,4.25,4.25,4.21,4.19,37933.6,-0.04,-0.94,4.27,4.295,4.28,43444.22,52499.87,67498.33,0.31
2018-03-19,4.27,4.29,4.24,4.24,42473.6,-0.03,-0.7,4.306,4.308,4.274,58812.35,55973.89,69506.5,0.35
2018-03-16,4.29,4.3,4.28,4.26,31771.0,-0.01,-0.23,4.318,4.309,4.263,59514.23,57997.95,70656.26,0.26
2018-03-15,4.31,4.35,4.28,4.26,55521.42,-0.06,-1.38,4.322,4.308,4.249,64335.83,59974.77,74931.91,0.46
2018-03-14,4.35,4.39,4.34,4.31,49521.5,-0.05,-1.14,4.33,4.312,4.246,62214.38,60351.1,76231.83,0.41
2018-03-13,4.31,4.5,4.39,4.28,114774.24,0.08,1.86,4.32,4.313,4.243,61555.52,66068.32,77975.85,0.94
2018-03-12,4.34,4.34,4.3,4.27,45983.0,-0.01,-0.23,4.31,4.301,4.237,53135.44,61428.65,77892.05,0.38
2018-03-09,4.33,4.35,4.3,4.26,55879.0,-0.01,-0.23,4.3,4.31,4.24,56481.68,68777.33,80438.25,0.46
2018-03-08,4.28,4.32,4.32,4.25,44914.18,0.04,0.94,4.294,4.31,4.241,55613.72,80819.08,89050.73,0.37
2018-03-07,4.29,4.34,4.29,4.26,46227.2,-0.05,-1.15,4.294,4.289,4.257,58487.82,80662.91,108143.84,0.38
2018-03-06,4.22,4.37,4.34,4.21,72673.8,0.1,2.36,4.306,4.264,4.298,70581.11,82496.79,132797.39,0.6
2018-03-05,4.25,4.32,4.25,4.2,62714.2,-0.02,-0.47,4.292,4.239,4.313,69721.87,83039.11,132089.0,0.52
2018-03-02,4.28,4.36,4.27,4.26,51539.2,-0.04,-0.93,4.32,4.216,4.33,81072.99,83314.58,131636.72,0.42
2018-03-01,4.29,4.34,4.32,4.23,59284.7,-0.03,-0.69,4.326,4.189,4.352,106024.44,89889.05,132341.88,0.49
2018-02-28,4.23,4.47,4.35,4.18,106693.67,0.08,1.87,4.284,4.18,4.369,102838.0,92112.55,133200.4,0.88
2018-02-27,4.32,4.36,4.27,4.22,68377.56,-0.11,-2.51,4.222,4.173,4.389,94412.46,89883.38,134048.22,0.56
2018-02-26,4.26,4.4,4.39,4.15,119469.82,0.08,1.86,4.186,4.172,4.414,96356.35,94355.44,140298.76,0.98
2018-02-23,4.1,4.51,4.3,4.08,176296.45,0.2,4.88,4.112,4.17,4.422,85556.16,92099.18,139387.8,1.45
2018-02-22,4.06,4.11,4.11,4.04,43352.5,0.07,1.73,4.052,4.172,4.439,73753.65,97282.39,140107.04,0.36
2018-02-14,4.07,4.07,4.04,3.98,64565.97,-0.05,-1.22,4.076,4.225,4.463,81387.1,135624.76,143844.32,0.53
2018-02-13,4.03,4.1,4.09,4.0,78097.03,0.1,2.51,4.124,4.331,4.49,85354.29,183097.99,154525.19,0.64
2018-02-12,4.0,4.07,4.02,3.98,65468.85,0.02,0.5,4.158,4.386,4.534,92354.53,181138.9,174354.53,0.54
2018-02-09,4.18,4.18,4.0,3.98,117283.91,-0.23,-5.44,4.228,4.444,4.574,98642.19,179958.86,199856.93,0.96
2018-02-08,4.3,4.34,4.23,4.19,81519.73,-0.05,-1.17,4.292,4.515,4.642,120811.12,174794.71,230786.28,0.67
2018-02-07,4.33,4.38,4.28,4.23,84401.94,0.01,0.23,4.374,4.557,4.683,189862.43,174288.26,240040.62,0.69
2018-02-06,4.31,4.46,4.26,4.22,113098.23,-0.1,-2.29,4.538,4.604,4.698,280841.69,178213.06,240700.15,0.93
2018-02-05,4.27,4.41,4.37,4.21,96907.16,0.06,1.39,4.614,4.655,4.714,269923.26,186242.09,240962.51,0.8
2018-02-02,4.43,4.46,4.32,4.19,228128.55,-0.33,-7.1,4.66,4.673,4.721,261275.52,186676.42,244149.45,1.87
2018-02-01,5.05,5.15,4.64,4.59,426776.25,-0.46,-9.02,4.738,4.706,4.724,228778.3,182931.69,241160.05,3.51
2018-01-31,4.65,5.1,5.1,4.62,539298.25,0.46,9.91,4.74,4.701,4.7,158714.09,152063.88,221928.24,4.43
2018-01-30,4.58,4.74,4.64,4.57,58506.08,0.04,0.87,4.67,4.648,4.653,75584.42,125952.38,198157.51,0.48
2018-01-29,4.72,4.72,4.6,4.57,53668.48,-0.11,-2.33,4.696,4.681,4.623,102560.92,167570.16,196905.91,0.44
2018-01-26,4.58,4.74,4.71,4.57,65642.43,0.07,1.51,4.686,4.703,4.592,112077.32,219754.99,194992.57,0.54
2018-01-25,4.78,4.78,4.65,4.63,76455.2,-0.11,-2.31,4.674,4.769,4.555,137085.07,286777.85,192522.98,0.63
2018-01-24,4.73,4.81,4.75,4.68,123649.92,-0.02,-0.42,4.662,4.808,4.521,145413.68,305792.98,189691.95,1.02
