date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,5.25,5.3,5.28,5.22,38204.39,0.06,1.15,5.218,5.244,5.38,59788.28,53987.5,58415.67,0.43
2018-03-28,5.23,5.28,5.24,5.2,46166.5,-0.05,-0.94,5.214,5.247,5.391,60223.26,59073.31,58672.63,0.51
2018-03-27,5.17,5.33,5.3,5.17,54826.25,0.15,2.91,5.216,5.271,5.403,61818.06,60223.46,60510.8,0.61
2018-03-26,5.07,5.16,5.16,4.97,56683.88,0.05,0.98,5.208,5.3,5.413,60295.75,60977.72,63579.38,0.63
2018-03-23,5.15,5.3,5.11,5.02,103060.37,-0.14,-2.67,5.232,5.35,5.425,55934.0,64088.15,64841.19,1.15
2018-03-22,5.24,5.29,5.26,5.23,40379.32,0.01,0.19,5.27,5.397,5.432,48186.72,59378.41,62241.92,0.45
2018-03-21,5.31,5.32,5.25,5.22,54140.49,-0.02,-0.38,5.28,5.422,5.435,57923.36,59163.73,63470.62,0.6
2018-03-20,5.26,5.3,5.26,5.21,47214.67,-0.02,-0.38,5.326,5.45,5.438,58628.87,59805.69,63043.76,0.53
2018-03-19,5.29,5.34,5.28,5.25,34875.17,-0.02,-0.38,5.392,5.477,5.438,61659.69,59694.62,64690.28,0.39
2018-03-16,5.32,5.38,5.3,5.28,64323.95,-0.02,-0.38,5.468,5.503,5.428,72242.3,62828.39,65497.7,0.72
2018-03-15,5.44,5.48,5.31,5.31,89062.54,-0.17,-3.1,5.524,5.515,5.412,70570.11,62843.85,65714.64,0.99
2018-03-14,5.59,5.64,5.48,5.45,57668.0,-0.11,-1.97,5.564,5.534,5.402,60404.1,58271.95,63618.64,0.64
2018-03-13,5.61,5.65,5.59,5.56,62368.79,-0.07,-1.24,5.574,5.535,5.379,60982.5,60798.14,65050.38,0.69
2018-03-12,5.59,5.73,5.66,5.54,87788.24,0.08,1.43,5.562,5.526,5.35,57729.55,66181.05,69362.94,0.98
2018-03-09,5.52,5.59,5.58,5.49,55962.97,0.07,1.27,5.538,5.499,5.318,53414.48,65594.23,67821.6,0.62
2018-03-08,5.48,5.58,5.51,5.47,38232.52,0.0,0.0,5.506,5.466,5.295,55117.59,65105.42,68945.77,0.43
2018-03-07,5.53,5.64,5.53,5.49,60560.0,0.0,0.0,5.504,5.447,5.279,56139.79,67777.5,72299.25,0.67
2018-03-06,5.52,5.56,5.53,5.47,46104.02,-0.01,-0.18,5.496,5.425,5.281,60613.77,66281.83,73381.16,0.51
2018-03-05,5.43,5.56,5.54,5.37,66212.9,0.11,2.03,5.49,5.398,5.284,74632.55,69685.93,74415.24,0.74
2018-03-02,5.48,5.5,5.42,5.39,64478.5,-0.08,-1.46,5.46,5.353,5.292,77773.97,68167.02,74435.15,0.72
2018-03-01,5.44,5.56,5.5,5.41,43343.52,0.01,0.18,5.426,5.308,5.305,75093.26,68585.42,73539.84,0.48
2018-02-28,5.48,5.58,5.49,5.36,82929.89,0.0,0.0,5.39,5.269,5.315,79415.22,68965.34,74387.95,0.92
2018-02-27,5.43,5.67,5.5,5.37,116197.94,0.11,2.04,5.354,5.222,5.326,71949.89,69302.62,72851.21,1.29
2018-02-26,5.25,5.42,5.39,5.23,81920.0,0.15,2.86,5.306,5.174,5.337,64739.31,72544.83,69466.72,0.91
2018-02-23,5.3,5.31,5.25,5.22,51074.93,-0.06,-1.13,5.246,5.137,5.352,58560.06,70048.97,68938.81,0.57
2018-02-22,5.31,5.38,5.32,5.27,64953.32,-0.01,-0.19,5.19,5.124,5.374,62077.59,72786.12,69666.71,0.72
2018-02-14,5.28,5.34,5.31,5.21,45603.25,0.05,0.95,5.148,5.111,5.395,58515.46,76820.99,70284.4,0.51
2018-02-13,5.1,5.33,5.26,5.1,80145.06,0.17,3.34,5.09,5.137,5.414,66655.36,80480.49,76567.87,0.89
2018-02-12,4.98,5.16,5.09,4.98,51023.75,0.13,2.62,5.042,5.169,5.448,80350.34,79144.55,77553.25,0.57
2018-02-09,5.0,5.1,4.97,4.92,68662.59,-0.15,-2.93,5.028,5.23,5.493,81537.87,80703.28,79942.58,0.76
2018-02-08,5.06,5.14,5.11,4.99,47142.63,0.09,1.79,5.058,5.301,5.553,83494.65,78494.25,83830.62,0.53
2018-02-07,5.13,5.14,5.02,4.91,86302.75,0.01,0.2,5.074,5.36,5.599,95126.52,79810.57,85150.46,0.96
2018-02-06,4.89,5.51,5.02,4.88,148620.0,0.0,0.0,5.184,5.429,5.652,94305.63,76399.8,85989.2,1.66
2018-02-05,5.11,5.11,5.02,4.98,56961.4,-0.09,-1.76,5.296,5.499,5.711,77938.76,66388.62,89134.58,0.63
2018-02-02,5.21,5.23,5.12,5.01,78446.47,-0.07,-1.35,5.432,5.566,5.76,79868.68,67828.65,91029.93,0.87
2018-02-01,5.52,5.6,5.19,5.15,105302.0,-0.37,-6.66,5.544,5.623,5.808,73493.84,66547.29,90971.61,1.17
2018-01-31,5.56,5.64,5.57,5.42,82198.29,0.0,0.0,5.646,5.678,5.853,64494.61,63747.82,89831.43,0.92
2018-01-30,5.69,5.69,5.58,5.55,66785.65,-0.11,-1.93,5.674,5.691,5.881,58493.96,72655.25,89788.28,0.74
2018-01-29,5.7,5.77,5.7,5.66,66611.0,0.03,0.53,5.702,5.727,5.907,54838.47,75961.94,90099.9,0.74
2018-01-26,5.67,5.72,5.68,5.65,46572.28,-0.01,-0.18,5.7,5.756,5.924,55788.62,79181.88,88927.37,0.52
2018-01-25,5.71,5.74,5.7,5.66,60305.83,0.0,0.0,5.702,5.804,5.943,59600.74,89166.99,89732.52,0.67
2018-01-24,5.71,5.72,5.71,5.65,52195.04,-0.01,-0.17,5.71,5.837,5.958,63001.02,90490.35,89496.76,0.58
2018-01-23,5.68,5.74,5.72,5.63,48508.2,0.04,0.7,5.708,5.875,5.975,86816.53,95578.6,89248.43,0.54
2018-01-22,5.66,5.73,5.69,5.55,71361.75,0.0,0.0,5.752,5.923,5.991,97085.41,111880.54,91952.0,0.8
2018-01-19,5.7,5.77,5.69,5.67,65632.89,-0.05,-0.87,5.812,5.954,6.015,102575.13,114231.21,90397.62,0.73
2018-01-18,5.69,5.8,5.74,5.62,77307.23,0.03,0.53,5.906,5.993,6.037,118733.23,115395.93,91077.68,0.86
2018-01-17,5.93,5.95,5.7,5.66,171272.59,-0.23,-3.88,5.964,6.027,6.061,117979.67,115915.05,90106.33,1.91
2018-01-16,5.97,6.03,5.94,5.89,99852.58,-0.05,-0.83,6.042,6.07,6.091,104340.67,106921.31,84463.18,1.11
2018-01-15,6.11,6.13,5.99,5.98,98810.37,-0.16,-2.6,6.094,6.086,6.111,126675.67,104237.87,82812.38,1.1
2018-01-12,6.03,6.46,6.16,5.97,146423.39,0.13,2.16,6.096,6.091,6.129,125887.29,98672.85,82218.83,1.63
2018-01-11,6.08,6.08,6.03,5.98,73539.42,-0.07,-1.15,6.08,6.081,6.133,112058.62,90298.06,79643.23,0.82
2018-01-10,6.15,6.17,6.09,6.0,103077.59,-0.11,-1.77,6.09,6.078,6.149,113850.43,88503.17,78451.77,1.15
2018-01-09,6.0,6.29,6.2,5.89,211527.56,0.2,3.33,6.098,6.075,6.16,109501.95,82918.26,78039.88,2.36
2018-01-08,6.08,6.09,6.0,5.97,94868.48,-0.07,-1.15,6.078,6.059,6.173,81800.07,72023.46,72388.95,1.06
