date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,5.66,5.73,5.72,5.66,16888.63,0.05,0.88,5.6,5.753,5.798,31141.33,30302.94,31608.73,0.33
2018-03-28,5.6,5.75,5.67,5.58,27197.98,0.02,0.35,5.624,5.784,5.801,31889.8,36130.14,31993.26,0.53
2018-03-27,5.57,5.68,5.65,5.57,28218.24,0.14,2.54,5.66,5.808,5.802,32618.02,36427.26,31739.91,0.55
2018-03-26,5.34,5.53,5.51,5.33,24749.97,0.06,1.1,5.718,5.84,5.805,33289.77,37158.32,31304.0,0.48
2018-03-23,5.66,5.72,5.45,5.33,58651.83,-0.39,-6.68,5.8,5.884,5.815,33389.37,38132.02,31947.57,1.14
2018-03-22,5.87,5.91,5.84,5.81,20631.0,-0.01,-0.17,5.906,5.926,5.823,29464.55,37086.26,29881.54,0.4
2018-03-21,5.95,6.05,5.85,5.82,30839.08,-0.09,-1.51,5.944,5.916,5.812,40370.47,36549.38,30329.82,0.6
2018-03-20,5.88,5.94,5.94,5.83,31576.96,0.02,0.34,5.956,5.9,5.798,40236.49,35915.73,30676.46,0.61
2018-03-19,5.96,6.0,5.92,5.9,25248.0,-0.06,-1.0,5.962,5.885,5.772,41026.86,35600.88,30193.67,0.49
2018-03-16,6.02,6.03,5.98,5.88,39027.72,-0.05,-0.83,5.968,5.866,5.746,42874.66,34873.48,29915.49,0.76
2018-03-15,5.91,6.11,6.03,5.88,75160.57,0.12,2.03,5.946,5.843,5.711,44707.96,32914.51,29620.32,1.46
2018-03-14,5.96,6.05,5.91,5.91,30169.21,-0.06,-1.0,5.888,5.818,5.687,32728.3,27856.38,27076.65,0.58
2018-03-13,5.94,6.03,5.97,5.9,35528.82,0.02,0.34,5.844,5.796,5.665,31594.97,27052.56,28749.28,0.69
2018-03-12,5.87,5.97,5.95,5.85,34487.0,0.08,1.36,5.808,5.769,5.642,30174.9,25449.69,30319.69,0.67
2018-03-09,5.76,5.87,5.87,5.76,48194.21,0.13,2.27,5.764,5.745,5.644,26872.3,25763.13,29391.44,0.93
2018-03-08,5.69,5.76,5.74,5.69,15262.27,0.05,0.88,5.74,5.719,5.653,21121.06,22676.82,28409.68,0.3
2018-03-07,5.79,5.79,5.69,5.69,24502.53,-0.1,-1.73,5.748,5.707,5.672,22984.45,24110.26,29810.79,0.48
2018-03-06,5.73,5.82,5.79,5.73,28428.48,0.06,1.05,5.748,5.696,5.718,22510.14,25437.19,30002.31,0.55
2018-03-05,5.75,5.76,5.73,5.71,17974.0,-0.02,-0.35,5.73,5.659,5.762,20724.48,24786.46,29545.09,0.35
2018-03-02,5.77,5.78,5.75,5.7,19438.0,-0.03,-0.52,5.726,5.626,5.811,24653.96,24957.5,30405.19,0.38
2018-03-01,5.67,5.8,5.78,5.63,24579.24,0.09,1.58,5.698,5.579,5.863,24232.59,26326.13,32150.69,0.48
2018-02-28,5.66,5.73,5.69,5.6,22131.0,-0.01,-0.17,5.666,5.555,5.907,25236.08,26296.93,32406.5,0.43
2018-02-27,5.69,5.74,5.7,5.68,19500.17,-0.01,-0.17,5.644,5.533,5.953,28364.23,30446.0,32372.1,0.38
2018-02-26,5.64,5.74,5.71,5.58,37621.4,0.1,1.78,5.588,5.515,5.996,28848.44,35189.7,32121.56,0.73
2018-02-23,5.59,5.65,5.61,5.57,17331.12,-0.01,-0.18,5.526,5.543,6.039,25261.03,33019.74,31355.08,0.34
2018-02-22,5.58,5.65,5.62,5.51,29596.7,0.04,0.72,5.46,5.586,6.089,28419.68,34142.53,31601.27,0.57
2018-02-14,5.45,5.78,5.58,5.42,37771.76,0.16,2.95,5.444,5.636,6.14,27357.78,35511.31,31075.19,0.73
2018-02-13,5.44,5.54,5.42,5.4,21921.21,0.02,0.37,5.422,5.74,6.191,32527.78,34567.44,30951.6,0.42
2018-02-12,5.32,5.45,5.4,5.32,19684.37,0.12,2.27,5.442,5.864,6.255,41530.95,34303.72,30432.25,0.38
2018-02-09,5.41,5.44,5.28,5.23,33124.34,-0.26,-4.69,5.56,5.996,6.319,40778.45,35852.88,30818.9,0.64
2018-02-08,5.45,5.6,5.54,5.44,24287.2,0.07,1.28,5.712,6.147,6.396,39865.39,37975.25,30119.58,0.47
2018-02-07,5.59,5.63,5.47,5.36,63621.77,-0.05,-0.91,5.828,6.259,6.463,43664.85,38516.07,29979.11,1.23
