date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,7.84,7.98,7.87,7.76,33973.68,0.04,0.51,7.87,8.084,8.307,42789.0,41616.59,38492.66,1.0
2018-03-28,7.8,7.94,7.83,7.8,30373.0,-0.15,-1.88,7.924,8.133,8.34,42829.37,40725.69,39095.72,0.89
2018-03-27,8.03,8.15,7.98,7.95,43262.89,0.06,0.76,7.982,8.194,8.373,44235.49,40624.94,41354.9,1.27
2018-03-26,7.69,7.95,7.92,7.55,39354.11,0.17,2.19,8.044,8.255,8.387,44963.59,40237.34,42655.14,1.15
2018-03-23,7.9,8.05,7.75,7.45,66981.31,-0.39,-4.79,8.162,8.339,8.401,48915.93,40676.36,44051.84,1.96
2018-03-22,8.16,8.25,8.14,8.09,34175.53,0.02,0.25,8.298,8.43,8.408,40444.18,37381.3,42203.66,1.0
2018-03-21,8.29,8.42,8.12,8.08,37403.63,-0.17,-2.05,8.342,8.469,8.394,38622.02,35965.68,42392.39,1.1
2018-03-20,8.45,8.49,8.29,8.1,46903.39,-0.22,-2.58,8.406,8.512,8.369,37014.38,36136.27,41983.76,1.38
2018-03-19,8.43,8.88,8.51,8.31,59115.78,0.08,0.95,8.466,8.538,8.332,35511.09,35745.86,40953.31,1.73
2018-03-16,8.29,8.57,8.43,8.29,24622.56,0.07,0.84,8.516,8.532,8.285,32436.79,34652.48,39329.54,0.72
2018-03-15,8.55,8.55,8.36,8.31,25064.72,-0.08,-0.95,8.562,8.53,8.239,34318.43,35368.73,41520.37,0.74
2018-03-14,8.6,8.66,8.44,8.4,29365.43,-0.15,-1.75,8.596,8.546,8.199,33309.34,37465.76,41742.83,0.86
2018-03-13,8.76,8.85,8.59,8.49,39386.97,-0.17,-1.94,8.618,8.551,8.151,35258.16,42084.86,43538.46,1.16
2018-03-12,8.65,8.92,8.76,8.62,43744.28,0.1,1.16,8.61,8.519,8.101,35980.63,45072.94,45300.27,1.28
2018-03-09,8.5,8.7,8.66,8.48,34030.73,0.13,1.52,8.548,8.463,8.072,36868.18,47427.32,45686.52,1.0
2018-03-08,8.53,8.6,8.53,8.49,20019.28,-0.02,-0.23,8.498,8.386,8.057,36419.04,47026.02,46423.28,0.59
2018-03-07,8.55,8.68,8.55,8.46,39109.54,0.0,0.0,8.496,8.318,8.037,41622.17,48819.1,50611.97,1.15
2018-03-06,8.45,8.55,8.55,8.43,42999.32,0.1,1.18,8.484,8.225,8.055,48911.56,47831.25,52221.81,1.26
2018-03-05,8.39,8.58,8.45,8.16,48182.01,0.04,0.48,8.428,8.125,8.089,54165.25,46160.77,52395.82,1.41
2018-03-02,8.42,8.55,8.41,8.38,31785.06,-0.11,-1.29,8.378,8.037,8.124,57986.46,44006.6,52876.44,0.93
