date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,5.22,5.24,5.23,5.18,77158.99,0.01,0.19,5.194,5.273,5.387,130418.44,107732.15,127385.79,0.71
2018-03-28,5.2,5.23,5.22,5.14,74166.34,0.01,0.19,5.206,5.302,5.399,127960.24,112646.55,131905.45,0.68
2018-03-27,5.2,5.28,5.21,5.19,113470.84,0.06,1.17,5.224,5.336,5.411,130125.61,123321.72,134264.42,1.04
2018-03-26,5.05,5.17,5.15,5.02,103810.03,-0.01,-0.19,5.246,5.367,5.424,126841.04,127911.77,139676.42,0.95
2018-03-23,5.15,5.17,5.16,4.98,283486.0,-0.13,-2.46,5.292,5.408,5.436,125020.66,139659.87,141348.06,2.61
2018-03-22,5.3,5.34,5.29,5.26,64868.0,-0.02,-0.38,5.352,5.442,5.445,85045.86,129358.92,131425.62,0.6
2018-03-21,5.34,5.37,5.31,5.3,84993.18,-0.01,-0.19,5.398,5.458,5.448,97332.86,131087.35,133856.64,0.78
2018-03-20,5.36,5.36,5.32,5.26,97048.0,-0.06,-1.11,5.448,5.468,5.447,116517.83,136967.21,133903.51,0.89
2018-03-19,5.42,5.46,5.38,5.36,94708.13,-0.08,-1.47,5.488,5.488,5.443,128982.49,138609.06,134633.11,0.87
2018-03-16,5.52,5.52,5.46,5.45,83612.0,-0.06,-1.09,5.524,5.502,5.438,154299.07,145031.44,135100.18,0.77
2018-03-15,5.55,5.55,5.52,5.47,126303.0,-0.04,-0.72,5.532,5.5,5.424,173671.97,147039.42,140964.35,1.16
2018-03-14,5.53,5.62,5.56,5.51,180918.0,0.04,0.72,5.518,5.496,5.411,164841.83,151164.34,141522.15,1.66
2018-03-13,5.54,5.57,5.52,5.49,159371.34,-0.04,-0.72,5.488,5.486,5.395,157416.59,145207.12,142904.14,1.47
2018-03-12,5.51,5.57,5.56,5.48,221291.0,0.06,1.09,5.488,5.48,5.374,148235.62,151441.08,143869.67,2.03
2018-03-09,5.47,5.52,5.5,5.46,180476.52,0.05,0.92,5.48,5.463,5.362,135763.81,143036.25,142519.12,1.66
2018-03-08,5.43,5.45,5.45,5.4,82152.29,0.04,0.74,5.468,5.447,5.352,120406.87,133492.32,149147.76,0.76
2018-03-07,5.52,5.52,5.41,5.39,143791.8,-0.11,-1.99,5.474,5.438,5.342,137486.86,136625.94,178534.37,1.32
