date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,12.3,12.68,12.6,12.3,51181.4,0.17,1.37,12.212,12.399,12.417,69860.83,65124.99,62912.11,0.74
2018-03-28,12.13,12.58,12.43,12.1,60102.88,0.14,1.14,12.186,12.399,12.41,70957.8,66927.39,62974.69,0.87
2018-03-27,12.12,12.38,12.29,12.12,55255.39,0.25,2.08,12.212,12.406,12.41,72420.64,65587.0,63374.42,0.8
2018-03-26,11.69,12.04,12.04,11.45,52374.84,0.34,2.91,12.274,12.423,12.42,70121.9,67167.94,66044.57,0.76
2018-03-23,11.99,12.32,11.7,11.24,130389.62,-0.77,-6.17,12.396,12.473,12.455,68758.05,69813.97,68905.46,1.89
2018-03-22,12.57,12.64,12.47,12.38,56666.28,-0.09,-0.72,12.586,12.533,12.471,60389.15,63718.12,65389.12,0.82
2018-03-21,12.58,12.69,12.56,12.47,67417.05,-0.04,-0.32,12.612,12.518,12.43,62896.98,63215.18,64205.25,0.98
2018-03-20,12.51,12.66,12.6,12.49,43761.7,-0.05,-0.4,12.6,12.505,12.376,58753.37,63356.9,62030.9,0.63
2018-03-19,12.63,12.67,12.65,12.48,45555.62,0.0,0.0,12.572,12.495,12.312,64213.98,63148.8,61973.08,0.66
2018-03-16,12.58,12.8,12.65,12.53,88545.1,0.05,0.4,12.55,12.474,12.237,70869.88,64483.48,61276.07,1.28
2018-03-15,12.46,12.6,12.6,12.2,69205.41,0.1,0.8,12.48,12.434,12.145,67047.08,60699.23,59638.33,1.0
2018-03-14,12.46,12.55,12.5,12.4,46699.01,0.04,0.32,12.424,12.421,12.075,63533.39,59021.99,57720.55,0.68
2018-03-13,12.54,12.67,12.46,12.41,71064.77,-0.08,-0.64,12.41,12.413,12.008,67960.42,61161.84,58573.03,1.03
2018-03-12,12.3,12.59,12.54,12.28,78835.09,0.24,1.95,12.418,12.416,11.954,62083.62,64921.19,58698.24,1.14
2018-03-09,12.3,12.35,12.3,12.06,69431.14,-0.02,-0.16,12.398,12.437,11.923,58097.08,67996.96,57738.83,1.01
2018-03-08,12.35,12.43,12.32,12.2,51636.94,-0.11,-0.89,12.388,12.408,11.904,54351.38,67060.12,58971.96,0.75
2018-03-07,12.62,12.75,12.43,12.4,68834.18,-0.07,-0.56,12.418,12.342,11.907,54510.6,65195.32,59199.73,1.0
2018-03-06,12.4,12.53,12.5,12.36,41680.75,0.06,0.48,12.416,12.247,11.912,54363.25,60704.91,58744.37,0.6
2018-03-05,12.3,12.55,12.44,12.23,58902.4,0.19,1.55,12.414,12.128,11.911,67758.76,60797.35,60760.84,0.85
2018-03-02,12.32,12.45,12.25,12.18,50702.62,-0.22,-1.76,12.476,11.999,11.902,77896.85,58068.66,60079.03,0.73
2018-03-01,12.39,12.55,12.47,12.28,52433.04,0.05,0.4,12.428,11.855,11.916,79768.86,58577.43,61340.77,0.76
2018-02-28,12.41,12.6,12.42,12.4,68097.43,-0.07,-0.56,12.266,11.728,11.921,75880.05,56419.11,61683.87,0.99
2018-02-27,12.4,12.59,12.49,12.28,108658.33,-0.26,-2.04,12.078,11.602,11.917,67046.57,55984.22,60751.92,1.57
2018-02-26,12.1,12.8,12.75,11.93,109592.81,0.74,6.16,11.842,11.492,11.917,53835.94,52475.29,56814.3,1.59
2018-02-23,11.66,12.3,12.01,11.57,60062.71,0.35,3.0,11.522,11.409,11.909,38240.47,47480.69,54307.34,0.87
2018-02-22,11.59,11.75,11.66,11.52,32988.97,0.18,1.57,11.282,11.4,11.937,37385.99,50883.8,54539.97,0.48
2018-02-14,11.31,11.49,11.48,11.23,23930.05,0.17,1.5,11.19,11.471,11.997,36958.17,53204.13,55833.77,0.35
2018-02-13,11.15,11.37,11.31,11.12,42605.15,0.16,1.44,11.126,11.577,12.07,44921.87,56783.83,56901.08,0.62
2018-02-12,10.94,11.19,11.15,10.85,31615.45,0.34,3.15,11.142,11.693,12.153,51114.63,60724.32,57757.45,0.46
2018-02-09,10.85,11.0,10.81,10.6,55790.34,-0.39,-3.48,11.296,11.805,12.242,56720.91,62089.41,59288.83,0.81
2018-02-08,11.13,11.22,11.2,10.92,30849.84,0.04,0.36,11.518,11.976,12.361,64381.61,64104.12,60026.22,0.45
2018-02-07,11.59,11.59,11.16,10.67,63748.56,-0.23,-2.02,11.752,12.113,12.461,69450.1,66948.64,60973.83,0.92
2018-02-06,11.6,11.92,11.39,11.15,73568.98,-0.53,-4.45,12.028,12.232,12.565,68645.79,65519.62,63945.42,1.07
2018-02-05,11.92,12.08,11.92,11.78,59646.82,0.0,0.0,12.244,12.342,12.653,70334.01,61153.31,64149.59,0.86
2018-02-02,12.13,12.13,11.92,11.13,94093.86,-0.45,-3.64,12.314,12.408,12.715,67457.92,61134.0,66036.4,1.36
2018-02-01,12.54,12.6,12.37,12.31,56192.29,-0.17,-1.36,12.434,12.473,12.767,63826.63,58196.14,66724.41,0.81
2018-01-31,12.3,12.58,12.54,12.25,59727.02,0.07,0.56,12.474,12.523,12.807,64447.17,58463.41,68129.12,0.87
2018-01-30,12.7,12.71,12.47,12.38,82010.06,0.2,1.63,12.436,12.563,12.831,62393.45,57018.33,72056.68,1.19
2018-01-29,12.5,12.6,12.27,12.2,45266.36,-0.25,-2.0,12.44,12.612,12.869,51972.6,54790.58,80055.41,0.66
2018-01-26,12.7,12.85,12.52,12.42,75937.42,-0.05,-0.4,12.502,12.678,12.905,54810.08,56488.25,86054.54,1.1
2018-01-25,12.35,12.6,12.57,12.33,59295.0,0.22,1.78,12.512,12.746,12.901,52565.66,55948.32,86978.55,0.86
2018-01-24,12.53,12.55,12.35,12.27,49458.41,-0.14,-1.12,12.572,12.808,12.891,52479.66,54999.01,89865.2,0.72
2018-01-23,12.68,12.68,12.49,12.41,29905.82,-0.09,-0.71,12.69,12.897,12.872,51643.2,62371.21,89473.8,0.43
2018-01-22,12.57,12.77,12.58,12.3,59453.74,0.01,0.08,12.784,12.963,12.845,57608.56,67145.87,90352.49,0.86
2018-01-19,12.86,12.96,12.57,12.57,64715.31,-0.3,-2.33,12.854,13.022,12.82,58166.41,70938.8,90420.04,0.94
2018-01-18,13.22,13.22,12.87,12.83,58865.0,-0.07,-0.54,12.98,13.06,12.799,59330.98,75252.68,90068.13,0.85
