date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,5.31,5.38,5.37,5.31,21716.0,0.06,1.13,5.244,5.31,5.377,37589.0,40670.02,52981.06,0.71
2018-03-28,5.3,5.38,5.31,5.26,26384.0,-0.02,-0.38,5.24,5.309,5.38,42539.3,45806.22,58141.22,0.87
2018-03-27,5.18,5.43,5.33,5.18,36004.0,0.17,3.29,5.26,5.333,5.375,48693.1,48572.15,61432.96,1.18
2018-03-26,4.98,5.17,5.16,4.95,29545.0,0.11,2.18,5.276,5.353,5.363,51552.31,50180.58,62275.37,0.97
2018-03-23,5.21,5.24,5.05,4.99,74296.01,-0.3,-5.61,5.318,5.394,5.358,53165.11,55684.08,64580.22,2.44
2018-03-22,5.4,5.44,5.35,5.35,46467.5,-0.06,-1.11,5.376,5.442,5.355,43751.04,54646.58,63232.92,1.52
2018-03-21,5.41,5.47,5.41,5.34,57153.01,0.0,0.0,5.378,5.451,5.335,49073.14,57023.29,63378.11,1.88
2018-03-20,5.3,5.45,5.41,5.23,50300.05,0.04,0.74,5.406,5.443,5.311,48451.19,57246.39,62743.55,1.65
2018-03-19,5.35,5.43,5.37,5.31,37608.99,0.03,0.56,5.43,5.437,5.289,48808.84,60187.47,63696.16,1.23
2018-03-16,5.36,5.4,5.34,5.31,27225.66,-0.02,-0.37,5.47,5.441,5.264,58203.04,61381.07,64201.11,0.89
2018-03-15,5.52,5.54,5.36,5.31,73078.0,-0.19,-3.42,5.508,5.443,5.236,65542.11,65292.11,66311.89,2.4
2018-03-14,5.51,5.57,5.55,5.47,54043.27,0.02,0.36,5.524,5.451,5.211,64973.43,70476.21,67224.78,1.77
2018-03-13,5.54,5.59,5.53,5.48,52088.27,-0.04,-0.72,5.48,5.416,5.164,66041.59,74293.77,67776.45,1.71
2018-03-12,5.52,5.74,5.57,5.48,84580.01,0.04,0.72,5.444,5.372,5.112,71566.09,74370.17,68899.96,2.78
2018-03-09,5.4,5.55,5.53,5.39,63921.0,0.09,1.65,5.412,5.322,5.074,64559.1,73476.37,67257.77,2.1
2018-03-08,5.3,5.44,5.44,5.27,70234.62,0.11,2.06,5.378,5.268,5.041,65042.1,71819.27,67416.67,2.3
2018-03-07,5.32,5.35,5.33,5.22,59384.06,-0.02,-0.37,5.378,5.218,5.016,75978.99,69732.94,69811.95,1.95
2018-03-06,5.37,5.41,5.35,5.26,79710.78,-0.06,-1.11,5.352,5.178,5.009,82545.94,68240.71,72055.6,2.62
2018-03-05,5.35,5.42,5.41,5.32,49545.06,0.05,0.93,5.3,5.14,5.003,77174.25,67204.86,71623.1,1.63
2018-03-02,5.36,5.44,5.36,5.31,66336.0,-0.08,-1.47,5.232,5.087,4.991,82393.64,67021.15,73107.63,2.18
2018-03-01,5.17,5.54,5.44,5.17,124919.06,0.24,4.62,5.158,5.028,4.984,78596.44,67331.68,74110.07,4.1
2018-02-28,5.1,5.22,5.2,5.05,92218.81,0.11,2.16,5.058,4.971,4.977,63486.88,63973.35,76979.73,3.03
2018-02-27,5.04,5.12,5.09,5.03,52852.31,0.02,0.39,5.004,4.912,4.972,53935.47,61259.14,76876.01,1.73
2018-02-26,5.0,5.11,5.07,4.99,75642.0,0.08,1.6,4.98,4.851,4.974,57235.47,63429.76,77482.28,2.48
2018-02-23,4.94,5.0,4.99,4.9,47350.0,0.05,1.01,4.942,4.825,4.974,51648.67,61039.16,77227.66,1.55
2018-02-22,4.97,4.98,4.94,4.9,49371.3,0.01,0.2,4.898,4.813,4.972,56066.92,63014.06,77681.67,1.62
2018-02-14,4.94,4.97,4.93,4.88,44461.73,-0.04,-0.81,4.884,4.813,4.974,64459.81,69890.96,78835.65,1.46
2018-02-13,4.9,5.02,4.97,4.83,69352.32,0.09,1.84,4.82,4.84,4.972,68582.81,75870.49,79404.92,2.28
2018-02-12,4.8,4.91,4.88,4.79,47708.0,0.11,2.31,4.722,4.865,4.967,69624.04,76041.34,78182.77,1.57
2018-02-09,4.75,4.87,4.77,4.7,69441.23,-0.1,-2.05,4.708,4.895,4.964,70429.66,79194.1,78910.25,2.28
2018-02-08,4.68,4.92,4.87,4.59,91335.79,0.26,5.64,4.728,4.94,4.977,69961.21,80888.47,77733.95,3.0
2018-02-07,4.55,4.67,4.61,4.44,65076.73,0.13,2.9,4.742,4.983,4.988,75322.11,89986.12,75768.86,2.14
2018-02-06,4.72,4.76,4.48,4.46,74558.47,-0.33,-6.86,4.86,5.032,5.009,83158.16,92492.88,75137.81,2.45
2018-02-05,4.78,4.86,4.81,4.71,51736.07,-0.06,-1.23,5.008,5.097,5.042,82458.63,91534.8,73716.88,1.7
2018-02-02,4.89,4.95,4.87,4.77,67099.0,-0.07,-1.42,5.082,5.122,5.059,87958.55,93416.16,73707.19,2.2
2018-02-01,5.23,5.23,4.94,4.83,118140.27,-0.26,-5.0,5.152,5.131,5.073,91815.72,92349.27,72631.74,3.88
2018-01-31,5.28,5.32,5.2,5.13,104257.0,-0.02,-0.38,5.224,5.134,5.083,104650.13,87780.33,68898.16,3.42
2018-01-30,5.17,5.25,5.22,5.13,71060.8,0.04,0.77,5.204,5.104,5.081,101827.59,82939.36,68617.48,2.33
2018-01-29,5.21,5.26,5.18,5.1,79235.66,-0.04,-0.77,5.186,5.068,5.074,100610.97,80324.21,68046.01,2.6
2018-01-26,5.29,5.35,5.22,5.2,86384.89,-0.08,-1.51,5.162,5.032,5.068,98873.78,78626.39,68997.46,2.83
2018-01-25,5.09,5.49,5.3,5.07,182312.28,0.2,3.92,5.11,5.014,5.055,92882.82,74579.43,69431.91,5.98
2018-01-24,5.14,5.14,5.1,5.03,90144.31,-0.03,-0.58,5.044,4.992,5.034,70910.53,61551.61,65585.11,2.96
