date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-03-29,24.26,24.65,24.29,24.1,156777.64,0.04,0.17,23.886,23.892,23.426,153640.99,134173.12,113304.46,0.82
2018-03-28,23.98,24.57,24.24,23.81,170671.78,0.21,0.87,23.82,23.786,23.334,139185.81,123653.14,107997.91,0.89
2018-03-27,23.95,24.26,24.03,23.8,173186.19,0.27,1.14,23.808,23.68,23.235,131137.41,115502.51,101761.22,0.9
2018-03-26,23.0,23.91,23.77,22.9,152203.27,0.65,2.81,23.884,23.631,23.152,137126.11,108814.34,96333.59,0.79
2018-03-23,23.44,23.7,23.1,22.69,115366.08,-0.85,-3.55,23.87,23.617,23.08,124402.41,106231.68,92957.5,0.6
2018-03-22,24.1,24.42,23.96,23.75,84501.74,-0.2,-0.83,23.898,23.636,23.03,114705.26,101988.1,89867.79,0.44
2018-03-21,24.31,24.48,24.18,24.08,130429.78,-0.23,-0.94,23.752,23.56,22.931,108120.46,112492.7,88371.95,0.68
2018-03-20,23.62,24.53,24.41,23.53,203129.7,0.69,2.91,23.552,23.374,22.816,99867.62,106758.28,83730.13,1.06
2018-03-19,23.2,23.82,23.7,23.2,88584.73,0.47,2.02,23.378,23.203,22.681,80502.56,98095.64,75797.19,0.46
2018-03-16,23.17,23.65,23.24,23.15,66880.33,0.01,0.04,23.364,23.046,22.576,88060.95,94112.86,74449.77,0.35
2018-03-15,23.15,23.37,23.23,23.03,51577.75,0.06,0.26,23.374,22.96,22.469,89270.95,92435.8,78038.17,0.27
2018-03-14,23.48,23.74,23.18,23.11,89165.58,-0.37,-1.57,23.368,22.882,22.422,116864.94,92342.68,78845.11,0.46
2018-03-13,23.6,23.98,23.54,23.5,106304.43,-0.1,-0.42,23.196,22.789,22.38,113648.94,88019.92,78782.37,0.55
2018-03-12,23.26,23.85,23.63,23.25,126376.67,0.35,1.5,23.028,22.673,22.337,115688.73,83852.83,78409.38,0.66
2018-03-09,23.35,23.35,23.29,23.05,72930.31,0.09,0.39,22.728,22.543,22.341,100164.77,79683.33,74052.48,0.38
2018-03-08,22.48,23.53,23.2,22.41,189547.7,0.9,4.04,22.546,22.424,22.371,95600.66,77747.48,73156.6,0.99
2018-03-07,22.67,22.83,22.32,22.28,73085.59,-0.37,-1.63,22.396,22.302,22.402,67820.43,64251.2,71818.95,0.38
